model,encoding,architecture,v_th,alpha,run_id,seed,cv_fold,split,speaker_id,recording_id,window_id,source_window_index,mse,mae
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,425,6819,0,0.00243280,0.02926574
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,426,6834,0,0.01059743,0.03373225
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,427,6856,0,0.04345961,0.04607174
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,428,6888,0,0.00219844,0.02871046
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,429,6903,0,0.00218329,0.02960121
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,430,6917,0,0.01496700,0.03425238
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,431,6941,0,0.00205985,0.02815369
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,432,6955,0,0.00231880,0.02862019
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,433,6970,0,0.00210765,0.02865992
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,434,6984,0,0.00223185,0.02870070
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,435,6997,0,0.00923665,0.03258343
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,436,7018,0,0.01574553,0.03600681
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,437,7042,0,0.00375797,0.03130447
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,438,7059,0,0.01298601,0.03450105
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,439,7082,0,0.00341775,0.03365836
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,440,7099,0,0.00658063,0.05220081
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,441,7112,0,0.00270513,0.03322615
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,442,7124,0,0.00226049,0.02906022
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,443,7139,0,0.18864171,0.29592657
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,444,7148,0,0.00222459,0.02916041
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,445,7161,0,0.00297482,0.02975195
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,446,7172,0,0.00208856,0.02791486
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,447,7186,0,0.00238271,0.02933567
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,448,7201,0,0.00262867,0.03032906
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,449,7217,0,0.00241283,0.02925579
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,700,10227,0,0.00253959,0.03149292
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,701,10239,0,0.00205826,0.02848646
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,702,10253,0,0.00205931,0.02826262
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,703,10267,0,0.00678393,0.03648063
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,704,10284,0,0.03270018,0.04123958
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,705,10313,0,0.00817178,0.04695731
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,706,10325,0,0.00220797,0.02884868
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,707,10340,0,0.00304145,0.03037706
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,708,10356,0,0.03773169,0.04590028
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,709,10386,0,0.00352182,0.03122350
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,710,10403,0,0.00207092,0.02780552
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,711,10417,0,0.05290369,0.15464063
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,712,10429,0,0.00216807,0.02939742
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,713,10443,0,0.01917097,0.09730239
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,714,10455,0,0.00405821,0.03102708
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,715,10472,0,0.00218639,0.02871441
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,716,10487,0,0.01245390,0.06111738
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,717,10500,0,0.00208866,0.02770378
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,718,10514,0,0.01442559,0.03634656
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,719,10537,0,0.01947501,0.07034380
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,720,10553,0,0.00256983,0.03023308
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,721,10568,0,0.00207596,0.02780503
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,722,10582,0,0.00275922,0.02994886
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,723,10598,0,0.00203156,0.02736115
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,724,10612,0,0.00495593,0.03168078
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,725,10630,0,0.00693646,0.03312376
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,726,10650,0,0.00210063,0.02740363
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,727,10663,0,0.04492276,0.13758397
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,728,10676,0,0.00334579,0.03013122
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,729,10693,0,0.00218114,0.02864648
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,730,10706,0,0.00394398,0.03210644
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,731,10723,0,0.01648470,0.06058747
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,732,10736,0,0.00469229,0.03205935
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,733,10754,0,0.03134147,0.09188651
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,734,10766,0,0.00591551,0.03910220
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,735,10780,0,0.00219626,0.02945327
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,736,10795,0,0.00332399,0.03018575
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,737,10812,0,0.00255291,0.02981239
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,738,10827,0,0.02163942,0.07028471
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,739,10841,0,0.00394305,0.03087664
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,740,10858,0,0.06706022,0.10258950
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,741,10874,0,0.08655107,0.11134635
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,742,10905,0,0.01992585,0.10242868
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,743,10919,0,0.00546989,0.03117243
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,744,10938,0,0.07533166,0.06114034
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,745,10976,0,0.00211468,0.02804334
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,746,10989,0,0.00341374,0.03078206
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,747,11006,0,0.00253677,0.03061100
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,748,11021,0,0.00203837,0.02759701
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,749,11035,0,0.04816269,0.08600579
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1000,13969,0,0.00827609,0.04112886
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1001,13989,0,0.00666804,0.03209812
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1002,14008,0,0.00557981,0.04050416
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1003,14025,0,0.00512183,0.03216311
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1004,14043,0,0.00864450,0.03368720
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1005,14064,0,0.00299254,0.03057223
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1006,14080,0,0.00847214,0.03341077
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1007,14101,0,0.00708798,0.03133053
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1008,14121,0,0.01865645,0.03532485
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1009,14146,0,0.00484742,0.03145660
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1010,14164,0,0.00765063,0.03369838
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1011,14184,0,0.00507582,0.03111632
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1012,14202,0,0.00564914,0.03243526
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1013,14221,0,0.00365322,0.03100315
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1014,14238,0,0.00211687,0.02823522
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1015,14252,0,0.01490135,0.03550612
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1016,14276,0,0.00394777,0.03241224
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1017,14293,0,0.01189306,0.05172590
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1018,14313,0,0.01352809,0.03522575
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1019,14336,0,0.01353646,0.03622610
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1020,14359,0,0.00312512,0.03303332
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1021,14375,0,0.00559915,0.03233897
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1022,14394,0,0.00932208,0.03371165
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1023,14415,0,0.00221689,0.02892247
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1024,14430,0,0.00636252,0.03206339
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1025,14449,0,0.01115404,0.03464514
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1026,14471,0,0.01111650,0.03413458
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1027,14493,0,0.01215388,0.07271425
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1028,14510,0,0.00968985,0.03365013
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1029,14531,0,0.01360577,0.03517032
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1030,14554,0,0.03345013,0.04135591
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1031,14583,0,0.00721220,0.04644924
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1032,14599,0,0.00268981,0.02926951
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1033,14615,0,0.00315095,0.03962908
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1034,14630,0,0.00383922,0.03086758
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1035,14647,0,0.00855351,0.04718277
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1036,14664,0,0.00936385,0.03475649
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1037,14685,0,0.00793275,0.05045434
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1038,14701,0,0.01065471,0.03398501
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1039,14723,0,0.00310497,0.03042524
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1040,14739,0,0.00491230,0.03155250
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1041,14757,0,0.00917675,0.03302820
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1042,14778,0,0.00729027,0.04762089
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1043,14794,0,0.00496549,0.03175998
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1044,14812,0,0.00536608,0.03167598
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1045,14831,0,0.00370626,0.02988752
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1046,14848,0,0.01301273,0.03378403
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1047,14871,0,0.09223328,0.06416233
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1048,14913,0,0.00603071,0.03320641
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1049,14932,0,0.08306618,0.05981673
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1300,17892,0,0.00225416,0.03122826
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1301,17906,0,0.00212000,0.02831221
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1302,17919,0,0.00517508,0.03125850
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1303,17937,0,0.00232557,0.03015374
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1304,17950,0,0.00297273,0.03165562
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1305,17966,0,0.00330373,0.03044879
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1306,17983,0,0.00277449,0.03310447
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1307,17998,0,0.00343007,0.03023784
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1308,18015,0,0.00254918,0.03495911
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1309,18030,0,0.00552088,0.03288672
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1310,18049,0,0.00515843,0.03214701
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1311,18067,0,0.01805440,0.03758514
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1312,18092,0,0.00721145,0.03274785
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1313,18112,0,0.01957572,0.10136952
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1314,18121,0,0.00377724,0.03099008
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1315,18138,0,0.00550916,0.03188213
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1316,18157,0,0.00330716,0.03100611
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1317,18174,0,0.00626700,0.03231157
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1318,18193,0,0.00637599,0.04336189
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1319,18211,0,0.00710406,0.03268776
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1320,18231,0,0.00424902,0.03244304
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1321,18249,0,0.00676765,0.04454125
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1322,18268,0,0.00876371,0.03581604
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1323,18289,0,0.00212049,0.02830051
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1324,18303,0,0.00298060,0.03133054
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1325,18319,0,0.00379326,0.03129314
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1326,18336,0,0.00380817,0.03156325
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1327,18353,0,0.00300319,0.03083889
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1328,18369,0,0.00258309,0.03084586
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1329,18384,0,0.00603887,0.03277043
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1330,18403,0,0.00246330,0.03382567
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1331,18416,0,0.00503177,0.03868609
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1332,18433,0,0.00338383,0.03095858
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1333,18450,0,0.02499287,0.06537041
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1334,18474,0,0.00446730,0.03148293
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1335,18492,0,0.00477576,0.03204308
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1336,18510,0,0.00526101,0.03160638
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1337,18528,0,0.00859883,0.03303060
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1338,18549,0,0.00577767,0.04021306
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1339,18567,0,0.00616526,0.03253006
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1340,18586,0,0.00350100,0.03081747
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1341,18603,0,0.00548903,0.03185112
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1342,18622,0,0.06258281,0.08047843
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1343,18657,0,0.00698785,0.03345805
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1344,18677,0,0.00241974,0.03158998
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1345,18692,0,0.00322414,0.02983612
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1346,18708,0,0.00241362,0.03124627
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1347,18723,0,0.00857434,0.03498334
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1348,18744,0,0.00382073,0.03264571
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1349,18761,0,0.00298649,0.03012024
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1600,21835,0,0.00634815,0.03269181
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1601,21854,0,0.06536363,0.06538045
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1602,21890,0,0.00475806,0.03174105
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1603,21908,0,0.00899611,0.03414684
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1604,21929,0,0.00421418,0.03119993
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1605,21947,0,0.00619457,0.03276501
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1606,21966,0,0.00790105,0.03310793
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1607,21986,0,0.00440939,0.03110698
lstm-ae,,lstm,0.00000000,0.00000000,1,42,1,val,2,1608,22004,0,0.00650478,0.03302480
