model,encoding,architecture,v_th,alpha,run_id,seed,cv_fold,split,speaker_id,recording_id,window_id,source_window_index,mse,mae
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,524,7995,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,525,8009,0,0.01877080,0.05268781
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,526,8033,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,527,8049,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,528,8064,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,529,8073,0,0.00705998,0.04765418
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,530,8085,0,0.04153027,0.08755413
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,531,8094,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,532,8104,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,533,8113,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,534,8123,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,535,8130,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,536,8139,0,0.02209562,0.05601263
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,537,8146,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,538,8160,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,539,8173,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,540,8182,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,541,8189,0,0.00705998,0.04765418
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,542,8198,0,0.00682190,0.04741609
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,543,8207,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,544,8219,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,545,8229,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,546,8236,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,547,8243,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,548,8253,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,549,8262,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,800,11557,0,0.01317986,0.04709687
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,801,11565,0,0.00991448,0.05050867
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,802,11573,0,0.01571989,0.03962123
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,803,11580,0,0.00940721,0.05000140
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,804,11588,0,0.01145613,0.04442994
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,805,11597,0,0.00964347,0.05023767
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,806,11606,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,807,11615,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,808,11624,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,809,11640,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,810,11651,0,0.01725407,0.05117108
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,811,11658,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,812,11674,0,0.01323586,0.05357322
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,813,11691,0,0.01014080,0.03404213
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,814,11703,0,0.01321888,0.03712022
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,815,11716,0,0.02015974,0.05602136
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,816,11728,0,0.01643997,0.05035698
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,817,11743,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,818,11764,0,0.01261996,0.04653698
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,819,11785,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,820,11805,0,0.00499138,0.01044936
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,821,11819,0,0.01079314,0.04376695
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,822,11832,0,0.01329174,0.05311507
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,823,11846,0,0.01711169,0.05102869
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,824,11853,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,825,11862,0,0.00964347,0.05023767
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,826,11873,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,827,11882,0,0.00964347,0.05023767
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,828,11891,0,0.01615925,0.05007627
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,829,11897,0,0.01548181,0.05607601
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,830,11906,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,831,11915,0,0.00499138,0.01044936
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,832,11924,0,0.00860121,0.04919540
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,833,11936,0,0.01619873,0.05011575
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,834,11945,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,835,11954,0,0.01079314,0.04376695
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,836,11962,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,837,11971,0,0.01079314,0.04376695
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,838,11980,0,0.00682190,0.04741609
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,839,11988,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,840,11996,0,0.01079314,0.04376695
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,841,12005,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,842,12014,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,843,12021,0,0.00964347,0.05023767
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,844,12029,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,845,12037,0,0.01308377,0.04700078
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,846,12046,0,0.01238039,0.05271774
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,847,12054,0,0.01059973,0.03450106
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,848,12062,0,0.01392827,0.04784529
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,849,12071,0,0.01242582,0.04634284
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1100,15442,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1101,15450,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1102,15459,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1103,15467,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1104,15475,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1105,15484,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1106,15493,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1107,15502,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1108,15511,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1109,15520,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1110,15527,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1111,15537,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1112,15545,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1113,15554,0,0.01619873,0.05011575
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1114,15563,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1115,15580,0,0.05505338,0.10577734
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1116,15591,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1117,15607,0,0.07139151,0.15709506
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1118,15620,0,0.05359848,0.10203739
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1119,15638,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1120,15651,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1121,15664,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1122,15677,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1123,15686,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1124,15694,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1125,15706,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1126,15714,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1127,15723,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1128,15732,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1129,15739,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1130,15750,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1131,15760,0,0.01725407,0.05117108
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1132,15769,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1133,15781,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1134,15791,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1135,15799,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1136,15812,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1137,15821,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1138,15829,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1139,15838,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1140,15846,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1141,15857,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1142,15873,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1143,15884,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1144,15893,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1145,15900,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1146,15908,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1147,15917,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1148,15925,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1149,15934,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1400,19318,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1401,19327,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1402,19335,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1403,19343,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1404,19354,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1405,19365,0,0.00705998,0.04765418
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1406,19375,0,0.02178741,0.04568873
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1407,19390,0,0.01998399,0.05390101
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1408,19404,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1409,19421,0,0.00682190,0.04741609
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1410,19428,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1411,19441,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1412,19454,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1413,19462,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1414,19474,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1415,19487,0,0.03426132,0.07012294
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1416,19501,0,0.05722664,0.12250288
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1417,19517,0,0.06035872,0.12568937
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1418,19532,0,0.06987231,0.13520300
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1419,19545,0,0.00735587,0.01969063
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1420,19553,0,0.03366951,0.08757441
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1421,19572,0,0.06353334,0.11883007
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1422,19594,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1423,19604,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1424,19612,0,0.00705998,0.04765418
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1425,19620,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1426,19633,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1427,19644,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1428,19655,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1429,19668,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1430,19680,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1431,19691,0,0.00705998,0.04765418
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1432,19701,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1433,19711,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1434,19723,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1435,19733,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1436,19748,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1437,19758,0,0.00682190,0.04741609
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1438,19768,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1439,19781,0,0.01619873,0.05011575
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1440,19790,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1441,19802,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1442,19813,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1443,19822,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1444,19833,0,0.04153027,0.08755413
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1445,19844,0,0.00301911,0.00847709
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1446,19851,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1447,19858,0,0.01885499,0.04275633
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1448,19869,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1449,19878,0,0.00682190,0.04741609
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1700,23464,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1701,23474,0,0.00174046,0.00719844
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1702,23484,0,0.00682190,0.04741609
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1703,23493,0,0.00451120,0.00996918
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1704,23502,0,0.00952011,0.05011430
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1705,23512,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1706,23523,0,0.00682190,0.04741609
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1707,23532,0,0.00388763,0.00934561
snn-ae,,recurrent,1.00000000,0.89999998,3,44,3,val,4,1708,23543,0,0.00301911,0.00847709
