model,encoding,architecture,v_th,alpha,run_id,seed,cv_fold,split,speaker_id,recording_id,window_id,source_window_index,mse,mae
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,74,1287,0,0.05949498,0.14781624
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,75,1307,0,0.05443878,0.13858077
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,76,1325,0,0.05791861,0.14203782
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,77,1345,0,0.06781024,0.16625755
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,78,1366,0,0.05904459,0.14457472
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,79,1387,0,0.05475118,0.12509272
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,80,1407,0,0.05048693,0.12528969
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,81,1426,0,0.06321184,0.14282127
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,82,1446,0,0.08361305,0.19782327
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,83,1467,0,0.04509530,0.10713706
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,84,1486,0,0.11170748,0.24214984
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,85,1503,0,0.09627491,0.22904581
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,86,1526,0,0.09330140,0.21107611
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,87,1548,0,0.09953594,0.21914384
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,88,1569,0,0.09450960,0.22040263
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,89,1589,0,0.10118103,0.22317474
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,90,1610,0,0.12874556,0.26283416
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,91,1631,0,0.09225793,0.20999727
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,92,1653,0,0.08408239,0.19279179
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,93,1674,0,0.13650748,0.27161619
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,94,1695,0,0.13514534,0.27013355
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,95,1720,0,0.10841032,0.24494426
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,96,1738,0,0.05199543,0.12874563
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,97,1758,0,0.09526084,0.18172899
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,98,1776,0,0.04564201,0.11123648
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,99,1795,0,0.08865733,0.20886090
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,350,5576,0,0.10836979,0.22356804
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,351,5593,0,0.05450601,0.14122656
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,352,5610,0,0.05416514,0.13271131
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,353,5629,0,0.14313222,0.27383119
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,354,5645,0,0.11067402,0.22094734
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,355,5660,0,0.09612568,0.21196707
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,356,5675,0,0.10583767,0.23768732
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,357,5697,0,0.15095222,0.26707903
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,358,5712,0,0.07303682,0.16784601
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,359,5728,0,0.12032682,0.23932964
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,360,5742,0,0.09987886,0.21165182
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,361,5757,0,0.08754930,0.19730021
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,362,5773,0,0.07842159,0.20612806
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,363,5788,0,0.09142722,0.20818153
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,364,5803,0,0.06240110,0.15199302
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,365,5819,0,0.09840330,0.22066495
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,366,5833,0,0.08995437,0.19842564
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,367,5848,0,0.08378328,0.19567035
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,368,5864,0,0.11632104,0.23927000
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,369,5882,0,0.12705767,0.25066769
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,370,5899,0,0.10115778,0.22124678
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,371,5915,0,0.09293491,0.21013288
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,372,5930,0,0.05683503,0.14915471
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,373,5945,0,0.10273446,0.22684278
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,374,5961,0,0.07743823,0.18208310
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,375,5977,0,0.09165176,0.21067318
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,376,5994,0,0.10339440,0.23641883
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,377,6011,0,0.04430953,0.09873314
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,378,6031,0,0.09055891,0.20988366
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,379,6047,0,0.09629735,0.21869555
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,380,6063,0,0.26012066,0.39456463
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,381,6077,0,0.10172911,0.22493744
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,382,6091,0,0.07388380,0.19367529
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,383,6107,0,0.13584730,0.29288971
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,384,6125,0,0.06693410,0.17380278
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,385,6142,0,0.12308026,0.25511733
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,386,6161,0,0.12554553,0.26103854
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,387,6181,0,0.09084360,0.22250454
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,388,6201,0,0.07302184,0.18125628
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,389,6219,0,0.11412586,0.26925024
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,390,6238,0,0.05194936,0.13212441
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,391,6257,0,0.10144415,0.23822604
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,392,6274,0,0.09312487,0.22811270
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,393,6292,0,0.11572516,0.26618838
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,394,6311,0,0.05987217,0.16036154
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,395,6327,0,0.06674410,0.16064440
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,396,6345,0,0.05741462,0.14540827
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,397,6361,0,0.05901597,0.16150434
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,398,6379,0,0.12179278,0.24306574
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,399,6395,0,0.08078263,0.20068759
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,650,9398,0,0.04455569,0.10612080
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,651,9414,0,0.05770366,0.14470117
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,652,9432,0,0.04588697,0.10973252
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,653,9449,0,0.04257620,0.09770836
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,654,9466,0,0.04081412,0.08654556
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,655,9482,0,0.04667018,0.11174420
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,656,9499,0,0.06283930,0.16398470
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,657,9516,0,0.04377862,0.10361004
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,658,9533,0,0.05113994,0.12825885
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,659,9548,0,0.04672879,0.11281753
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,660,9565,0,0.05673897,0.14753312
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,661,9583,0,0.04495286,0.10540504
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,662,9600,0,0.04180237,0.09265759
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,663,9614,0,0.04687463,0.11451545
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,664,9630,0,0.09492010,0.20648001
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,665,9654,0,0.04223546,0.09601281
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,666,9669,0,0.04606124,0.11337055
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,667,9685,0,0.06375352,0.16030386
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,668,9702,0,0.05239766,0.13063443
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,669,9719,0,0.04928353,0.12065761
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,670,9735,0,0.04509089,0.10567795
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,671,9752,0,0.06455911,0.16276000
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,672,9768,0,0.05745052,0.14625075
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,673,9786,0,0.05111941,0.12985688
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,674,9802,0,0.05352033,0.13362245
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,675,9817,0,0.05119685,0.12673692
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,676,9832,0,0.04852663,0.12130072
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,677,9848,0,0.05050274,0.12269822
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,678,9864,0,0.04205547,0.09199634
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,679,9880,0,0.04447838,0.10365448
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,680,9895,0,0.04128661,0.09198423
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,681,9911,0,0.04541533,0.10855249
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,682,9924,0,0.04290197,0.09999415
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,683,9939,0,0.04809437,0.12129016
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,684,9954,0,0.06887352,0.17486207
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,685,9969,0,0.07373083,0.18526964
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,686,9987,0,0.06623825,0.16802053
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,687,10006,0,0.05574410,0.14009191
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,688,10025,0,0.04629659,0.10984950
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,689,10042,0,0.05478594,0.13691680
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,690,10062,0,0.06309752,0.15514439
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,691,10083,0,0.04571974,0.11041803
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,692,10100,0,0.04640177,0.11160842
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,693,10116,0,0.04907059,0.12168173
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,694,10132,0,0.06222805,0.15857011
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,695,10149,0,0.06042962,0.14903378
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,696,10164,0,0.05261542,0.13343576
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,697,10179,0,0.05559583,0.14498280
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,698,10195,0,0.04711489,0.11634442
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,699,10210,0,0.04783851,0.11109584
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,950,13187,0,0.07640161,0.18342927
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,951,13203,0,0.04034610,0.08516008
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,952,13218,0,0.08209256,0.15792307
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,953,13233,0,0.16636261,0.26054478
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,954,13247,0,0.10094533,0.18685751
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,955,13262,0,0.17181697,0.27271828
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,956,13276,0,0.11565118,0.20147730
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,957,13292,0,0.12941152,0.21137869
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,958,13307,0,0.05900520,0.12884676
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,959,13322,0,0.28750485,0.34501460
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,960,13337,0,0.05455251,0.12727079
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,961,13353,0,0.13992111,0.23807743
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,962,13367,0,0.04112702,0.09064164
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,963,13383,0,0.06077444,0.13345997
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,964,13398,0,0.04931216,0.11456778
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,965,13413,0,0.05897156,0.13319948
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,966,13427,0,0.09350087,0.17089845
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,967,13442,0,0.04346294,0.09758044
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,968,13456,0,0.17144193,0.26247907
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,969,13471,0,0.04723058,0.11429297
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,970,13485,0,0.05120171,0.12413158
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,971,13500,0,0.06265123,0.13944018
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,972,13514,0,0.04260549,0.08926672
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,973,13530,0,0.06261086,0.13478500
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,974,13547,0,0.03954917,0.08506249
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,975,13563,0,0.06024978,0.12274194
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,976,13579,0,0.04410183,0.09152506
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,977,13594,0,0.09625309,0.17774433
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,978,13610,0,0.14026964,0.27268595
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,979,13625,0,0.08549357,0.17104791
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,980,13642,0,0.19427188,0.29107532
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,981,13659,0,0.04004804,0.08676974
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,982,13675,0,0.04201401,0.09308057
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,983,13692,0,0.04189482,0.09504683
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,984,13708,0,0.04498534,0.10479554
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,985,13722,0,0.11340514,0.18697718
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,986,13739,0,0.08996122,0.15290445
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,987,13755,0,0.16757576,0.27766329
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,988,13771,0,0.22486599,0.31642345
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,989,13787,0,0.08178558,0.16693480
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,990,13805,0,0.09054668,0.17737149
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,991,13823,0,0.10970480,0.23894797
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,992,13840,0,0.03936360,0.07598031
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,993,13858,0,0.04449491,0.10597129
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,994,13875,0,0.08149642,0.15893055
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,995,13892,0,0.14761454,0.30095309
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,996,13907,0,0.04292390,0.09733506
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,997,13922,0,0.03871625,0.07940417
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,998,13938,0,0.04028876,0.08609865
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,999,13953,0,0.04227008,0.09544414
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1250,17196,0,0.03837990,0.07562988
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1251,17211,0,0.57061452,0.51865220
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1252,17225,0,0.55134189,0.49682912
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1253,17237,0,0.42930380,0.50087255
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1254,17249,0,0.46601975,0.46997797
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1255,17262,0,0.69334006,0.62031531
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1256,17274,0,0.44501790,0.50189680
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1257,17286,0,0.03697895,0.06689328
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1258,17301,0,0.03831050,0.07686588
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1259,17315,0,0.03757001,0.06870176
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1260,17328,0,0.03975995,0.08279048
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1261,17341,0,0.58469367,0.56918812
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1262,17353,0,0.33699772,0.41302192
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1263,17366,0,0.04060855,0.08617612
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1264,17379,0,0.53750336,0.53938210
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1265,17391,0,0.03820267,0.07249451
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1266,17405,0,0.38675329,0.43701795
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1267,17418,0,0.05709858,0.11459829
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1268,17431,0,0.03929095,0.08095425
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1269,17444,0,0.11501808,0.18275543
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1270,17458,0,0.04406904,0.09535682
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1271,17472,0,0.04000914,0.08499239
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1272,17487,0,0.53136301,0.52626687
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1273,17501,0,0.61363941,0.55575395
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1274,17514,0,0.03766320,0.07252564
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1275,17528,0,0.46011376,0.48699307
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1276,17542,0,0.37726358,0.46565640
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1277,17556,0,0.45878437,0.47430280
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1278,17570,0,0.35013649,0.43804005
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1279,17583,0,0.50137544,0.48322314
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1280,17597,0,0.40474734,0.44980881
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1281,17610,0,0.03883309,0.07877797
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1282,17626,0,0.06093127,0.10357567
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1283,17641,0,0.70092237,0.63088095
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1284,17657,0,0.40653753,0.45063365
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1285,17671,0,0.05510296,0.09663256
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1286,17686,0,0.42521706,0.47932857
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1287,17701,0,0.69087005,0.62581950
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1288,17715,0,0.90751839,0.74994969
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1289,17730,0,0.08217504,0.15174806
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1290,17745,0,0.68215400,0.62607855
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1291,17759,0,0.03701964,0.06488996
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1292,17775,0,0.13388295,0.19507770
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1293,17791,0,0.73376399,0.63944697
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1294,17806,0,0.77044064,0.65147573
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1295,17822,0,0.03774667,0.07160659
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1296,17836,0,0.04098982,0.08664607
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1297,17851,0,0.67264408,0.58188903
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1298,17864,0,0.45481062,0.50050223
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1299,17878,0,0.03710654,0.06683820
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1550,21159,0,0.03776927,0.06896082
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1551,21173,0,0.05927986,0.10034808
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1552,21186,0,0.23296931,0.27501938
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1553,21199,0,0.03914294,0.08001166
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1554,21213,0,0.41643631,0.45156610
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1555,21225,0,0.52067912,0.47611099
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1556,21239,0,0.60270643,0.53613889
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1557,21251,0,0.10161185,0.15380834
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1558,21265,0,0.27298263,0.37821716
lstm-ae,,lstm,0.00000000,0.00000000,1,42,0,val,1,1559,21278,0,0.47632107,0.50777614
