model,encoding,architecture,v_th,alpha,run_id,seed,cv_fold,split,speaker_id,recording_id,window_id,source_window_index,mse,mae
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,0,0,0,0.05952944,0.07190580
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1,10,0,0.01209728,0.02453611
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,2,29,0,0.00809153,0.02053033
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,3,53,0,0.01049189,0.02293063
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,4,68,0,0.01287643,0.02529534
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,5,84,0,0.01236502,0.02480382
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,6,101,0,0.01206522,0.02450398
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,7,118,0,0.00895752,0.02139632
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,8,135,0,0.00721686,0.01965563
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,9,155,0,0.00754825,0.01998705
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,10,174,0,0.01588945,0.02832831
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,11,196,0,0.01054232,0.02298112
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,12,214,0,0.01277450,0.02521326
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,13,235,0,0.01275399,0.02519276
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,14,252,0,0.01592004,0.02833795
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,15,269,0,0.01570255,0.02814132
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,16,285,0,0.00749478,0.01993354
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,17,301,0,0.01204371,0.02448252
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,18,317,0,0.00603664,0.01847542
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,19,332,0,0.01500105,0.02743985
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,20,352,0,0.00870686,0.02114566
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,21,370,0,0.00859170,0.02103047
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,22,388,0,0.01344707,0.02588686
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,23,405,0,0.00990486,0.02234363
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,24,425,0,0.00787528,0.02031405
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,25,438,0,0.01538600,0.02782257
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,26,447,0,0.00534787,0.01778664
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,27,465,0,0.01032519,0.02276394
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,28,480,0,0.02032567,0.03276562
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,29,495,0,0.05646526,0.06887488
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,30,509,0,0.00609873,0.01853749
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,31,522,0,0.01357734,0.02601610
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,32,533,0,0.01330583,0.02572738
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,33,544,0,0.02167127,0.03406145
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,34,556,0,0.01098599,0.02342476
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,35,573,0,0.00669116,0.01912993
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,36,590,0,0.03343942,0.04585429
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,37,602,0,0.00739586,0.01983463
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,38,616,0,0.00600239,0.01844116
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,39,629,0,0.00534787,0.01778664
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,40,644,0,0.00979148,0.02223028
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,41,660,0,0.00685257,0.01929133
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,42,675,0,0.00864886,0.02108763
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,43,691,0,0.00824562,0.02068439
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,44,707,0,0.00909581,0.02153457
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,45,723,0,0.00759110,0.02002987
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,46,744,0,0.01914176,0.03158056
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,47,765,0,0.02449631,0.03693374
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,48,787,0,0.01085899,0.02328372
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,49,804,0,0.01755772,0.02996904
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,300,4873,0,0.00750709,0.01994586
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,301,4891,0,0.01028322,0.02272202
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,302,4907,0,0.00567253,0.01811130
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,303,4922,0,0.01136603,0.02379094
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,304,4936,0,0.00779170,0.02023047
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,305,4948,0,0.01021396,0.02265271
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,306,4965,0,0.00600239,0.01844116
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,307,4978,0,0.01168992,0.02412933
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,308,4990,0,0.00801119,0.02044996
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,309,5008,0,0.00794913,0.02038788
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,310,5026,0,0.01166527,0.02410184
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,311,5043,0,0.01310437,0.02552990
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,312,5059,0,0.01256283,0.02500174
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,313,5077,0,0.00905296,0.02149175
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,314,5089,0,0.01889237,0.03130010
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,315,5101,0,0.01175250,0.02419125
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,316,5114,0,0.01498199,0.02742079
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,317,5126,0,0.02142461,0.03380927
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,318,5143,0,0.01505865,0.02748355
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,319,5155,0,0.01057619,0.02301496
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,320,5172,0,0.01143429,0.02387308
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,321,5190,0,0.03299240,0.04530120
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,322,5202,0,0.01962478,0.03204117
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,323,5218,0,0.00961203,0.02205083
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,324,5235,0,0.01891363,0.03128858
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,325,5245,0,0.03470664,0.04709983
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,326,5257,0,0.03726293,0.04967502
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,327,5265,0,0.02013399,0.03255935
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,328,5279,0,0.00534787,0.01778664
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,329,5293,0,0.04844052,0.06080809
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,330,5304,0,0.01141324,0.02385201
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,331,5321,0,0.01999745,0.03243703
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,332,5327,0,0.01965065,0.03208690
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,333,5338,0,0.04062781,0.05295073
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,334,5346,0,0.00585764,0.01829641
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,335,5363,0,0.01088469,0.02332347
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,336,5375,0,0.02663509,0.03906346
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,337,5387,0,0.03129065,0.04372805
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,338,5400,0,0.02049971,0.03286343
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,339,5412,0,0.01005076,0.02248952
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,340,5426,0,0.00979148,0.02223028
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,341,5437,0,0.01109188,0.02353063
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,342,5448,0,0.00675714,0.01919591
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,343,5461,0,0.01053772,0.02297628
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,344,5473,0,0.01789085,0.03033025
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,345,5488,0,0.01093773,0.02337653
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,346,5508,0,0.01028732,0.02270632
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,347,5523,0,0.01236742,0.02480618
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,348,5544,0,0.00558895,0.01802773
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,349,5561,0,0.01483007,0.02725848
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,600,8822,0,0.00585764,0.01829641
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,601,8833,0,0.00477303,0.01721180
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,602,8851,0,0.01262385,0.02506262
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,603,8861,0,0.00636130,0.01880007
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,604,8873,0,0.01345932,0.02589810
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,605,8886,0,0.00811636,0.02055513
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,606,8897,0,0.00741166,0.01985043
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,607,8909,0,0.00708700,0.01952577
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,608,8922,0,0.00956272,0.02200152
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,609,8935,0,0.00600239,0.01844116
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,610,8948,0,0.01278695,0.02521923
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,611,8961,0,0.01124010,0.02368535
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,612,8974,0,0.01003256,0.02247136
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,613,8987,0,0.00873736,0.02117613
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,614,8997,0,0.00792144,0.02036021
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,615,9006,0,0.00811636,0.02055513
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,616,9016,0,0.00715477,0.01959355
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,617,9028,0,0.01085822,0.02329699
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,618,9039,0,0.00783786,0.02027663
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,619,9049,0,0.00979341,0.02223218
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,620,9059,0,0.00688609,0.01932485
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,621,9071,0,0.01815016,0.03056407
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,622,9082,0,0.01283291,0.02526908
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,623,9094,0,0.00759066,0.02002943
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,624,9107,0,0.01658805,0.02902679
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,625,9119,0,0.00685257,0.01929133
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,626,9129,0,0.01806464,0.03047821
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,627,9139,0,0.03272375,0.04506822
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,628,9147,0,0.00558895,0.01802773
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,629,9160,0,0.00618230,0.01862107
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,630,9171,0,0.00942658,0.02186535
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,631,9184,0,0.00534787,0.01778664
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,632,9196,0,0.04141017,0.05383744
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,633,9206,0,0.01609387,0.02851312
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,634,9214,0,0.00777011,0.02020888
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,635,9227,0,0.00762462,0.02006339
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,636,9238,0,0.01558719,0.02802938
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,637,9248,0,0.01220135,0.02464015
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,638,9260,0,0.00576796,0.01820672
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,639,9271,0,0.00718334,0.01962211
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,640,9281,0,0.01017305,0.02261181
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,641,9291,0,0.01201277,0.02445340
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,642,9302,0,0.00782556,0.02026431
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,643,9313,0,0.00669116,0.01912993
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,644,9324,0,0.01482126,0.02726001
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,645,9336,0,0.01828839,0.03073918
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,646,9349,0,0.00950079,0.02193959
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,647,9360,0,0.00426325,0.01670203
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,648,9372,0,0.01262021,0.02505897
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,649,9386,0,0.01032608,0.02276485
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,900,12576,0,0.01035297,0.02279173
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,901,12592,0,0.00877162,0.02121039
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,902,12608,0,0.00667357,0.01911234
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,903,12623,0,0.03199982,0.04438421
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,904,12636,0,0.02099002,0.03342469
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,905,12649,0,0.00607016,0.01850893
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,906,12663,0,0.00833106,0.02077048
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,907,12675,0,0.01332319,0.02576194
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,908,12688,0,0.01046222,0.02290102
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,909,12705,0,0.01489344,0.02733245
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,910,12719,0,0.01004061,0.02247938
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,911,12731,0,0.01190297,0.02434177
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,912,12742,0,0.00871491,0.02115368
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,913,12758,0,0.02680978,0.03924217
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,914,12764,0,0.01079642,0.02323110
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,915,12775,0,0.00768700,0.02012577
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,916,12788,0,0.00905492,0.02149368
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,917,12798,0,0.00444226,0.01688103
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,918,12809,0,0.00852397,0.02096272
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,919,12819,0,0.00858605,0.02102481
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,920,12832,0,0.01124946,0.02368837
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,921,12845,0,0.00670709,0.01914585
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,922,12858,0,0.03096002,0.04338507
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,923,12869,0,0.00783219,0.02027096
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,924,12886,0,0.02531245,0.03770613
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,925,12895,0,0.01781468,0.03025160
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,926,12904,0,0.00882635,0.02126512
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,927,12914,0,0.03519640,0.04762982
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,928,12926,0,0.00758176,0.02002057
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,929,12939,0,0.01060078,0.02303957
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,930,12951,0,0.02959859,0.04203643
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,931,12960,0,0.00576796,0.01820672
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,932,12970,0,0.00881385,0.02125280
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,933,12980,0,0.04492770,0.05734796
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,934,12987,0,0.01017305,0.02261181
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,935,13001,0,0.01093773,0.02337653
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,936,13014,0,0.00667357,0.01911234
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,937,13026,0,0.01317015,0.02560889
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,938,13036,0,0.00576796,0.01820672
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,939,13049,0,0.01251981,0.02495860
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,940,13060,0,0.00718334,0.01962211
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,941,13073,0,0.00895752,0.02139632
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,942,13086,0,0.01690378,0.02934253
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,943,13097,0,0.00762462,0.02006339
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,944,13110,0,0.04082435,0.05325627
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,945,13119,0,0.00892247,0.02136124
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,946,13131,0,0.01273895,0.02517775
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,947,13144,0,0.00495203,0.01739080
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,948,13160,0,0.00891680,0.02135557
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,949,13173,0,0.00842554,0.02086431
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1200,16478,0,0.00552687,0.01796564
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1201,16492,0,0.00444226,0.01688103
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1202,16509,0,0.00900605,0.02144482
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1203,16522,0,0.00780929,0.02024806
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1204,16538,0,0.00538139,0.01782016
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1205,16553,0,0.00650649,0.01894526
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1206,16569,0,0.01023587,0.02267463
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1207,16584,0,0.00763029,0.02006906
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1208,16600,0,0.00538139,0.01782016
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1209,16616,0,0.00921662,0.02165542
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1210,16633,0,0.00534787,0.01778664
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1211,16652,0,0.00917003,0.02160883
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1212,16670,0,0.00477303,0.01721180
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1213,16686,0,0.01083585,0.02327462
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1214,16700,0,0.00670709,0.01914585
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1215,16712,0,0.01044303,0.02288178
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1216,16729,0,0.00988523,0.02232400
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1217,16739,0,0.00426325,0.01670203
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1218,16752,0,0.00899103,0.02142983
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1219,16766,0,0.00895599,0.02139476
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1220,16783,0,0.00810088,0.02053965
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1221,16800,0,0.00685257,0.01929133
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1222,16814,0,0.00669116,0.01912993
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1223,16826,0,0.00895032,0.02138909
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1224,16841,0,0.01312129,0.02556004
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1225,16855,0,0.06209582,0.07447976
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1226,16868,0,0.00729952,0.01973829
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1227,16881,0,0.01054232,0.02298112
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1228,16895,0,0.04628625,0.05864680
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1229,16905,0,0.01355672,0.02599546
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1230,16921,0,0.00679066,0.01922943
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1231,16937,0,0.00609873,0.01853749
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1232,16950,0,0.02344964,0.03588985
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1233,16959,0,0.00688609,0.01932485
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1234,16970,0,0.00726035,0.01969911
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1235,16984,0,0.00650649,0.01894526
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1236,16997,0,0.00589116,0.01832993
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1237,17010,0,0.01021961,0.02265838
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1238,17023,0,0.01098060,0.02341937
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1239,17034,0,0.00939563,0.02183442
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1240,17045,0,0.00708700,0.01952577
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1241,17058,0,0.01014950,0.02258828
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1242,17070,0,0.02419959,0.03657386
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1243,17081,0,0.00679066,0.01922943
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1244,17096,0,0.01205005,0.02448882
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1245,17110,0,0.00796834,0.02040713
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1246,17126,0,0.00772725,0.02016605
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1247,17144,0,0.01387275,0.02631153
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1248,17160,0,0.01104837,0.02348715
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1249,17179,0,0.00576796,0.01820672
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1500,20456,0,0.00685257,0.01929133
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1501,20474,0,0.00903390,0.02147267
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1502,20493,0,0.02703861,0.03947707
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1503,20505,0,0.01750179,0.02992750
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1504,20517,0,0.00650649,0.01894526
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1505,20531,0,0.01393067,0.02636944
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1506,20543,0,0.04010437,0.05253191
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1507,20557,0,0.02028602,0.03266952
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1508,20570,0,0.00905296,0.02149175
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1509,20586,0,0.00538139,0.01782016
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1510,20602,0,0.03364357,0.04605853
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1511,20616,0,0.00754825,0.01998705
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1512,20633,0,0.00730043,0.01973921
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1513,20649,0,0.01026275,0.02270152
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1514,20663,0,0.01496601,0.02740475
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1515,20681,0,0.00444226,0.01688103
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1516,20695,0,0.01195999,0.02439878
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1517,20708,0,0.02769973,0.04009097
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1518,20721,0,0.00726692,0.01970569
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1519,20734,0,0.01089039,0.02332915
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1520,20748,0,0.00744592,0.01988469
gru-ae,,gru,0.00000000,0.00000000,5,46,5,val,0,1521,20762,0,0.00736234,0.01980111
