backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,split,cv_fold,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.500000,0.900000,2,43,3555943625641351436,val,0,0.000340,0.005665,0.999549,0.000000,0.000000,0.000000,0.074219,374340.000000,13251.776367,11.658886,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,conv1d,2,1.500000,0.990000,2,43,3555943625641351436,val,0,0.000346,0.006221,0.999542,0.000000,0.000000,0.000000,0.074219,374340.000000,13578.783203,14.617101,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,0.500000,0.800000,2,43,3555943625641351436,val,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.371094,397140.000000,50561.246094,954.606079,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,0.500000,0.900000,2,43,3555943625641351436,val,0,0.000016,0.000131,0.999851,0.000000,0.000000,0.000000,0.390625,398640.000000,70129.406250,999.019531,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,0.500000,0.990000,2,43,3555943625641351436,val,0,0.000001,0.000637,0.999995,0.000000,0.000000,0.000000,0.615391,415902.000000,100606.179688,1057.016235,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.000000,0.800000,2,43,3555943625641351436,val,0,0.000000,0.000001,1.000000,0.000000,0.000000,0.000000,0.207031,384540.000000,57370.371094,962.121704,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.000000,0.900000,2,43,3555943625641351436,val,0,0.000055,0.000107,0.999393,0.000000,0.000000,0.000000,0.232500,386496.000000,127021.906250,1073.267212,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.000000,0.990000,2,43,3555943625641351436,val,0,0.000354,0.000363,0.997257,0.000000,0.000000,0.000000,0.527344,409140.000000,69635.109375,1172.659302,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.500000,0.800000,2,43,3555943625641351436,val,0,0.000479,0.017337,0.992506,0.000000,0.000000,0.000000,0.574219,412740.000000,124927.296875,956.305603,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.500000,0.900000,2,43,3555943625641351436,val,0,0.000001,0.000297,0.999990,0.000000,0.000000,0.000000,0.539180,410049.000000,124330.914062,1026.345703,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,1.500000,0.990000,2,43,3555943625641351436,val,0,0.000169,0.000170,0.998313,0.000000,0.000000,0.000000,0.316406,392940.000000,75728.906250,1005.604736,37286,36864
xtensor,meeting01_loso,audiomnist,snn-ae,direct,recurrent,2,0.500000,0.800000,2,43,3555943625641351436,test,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.414062,527640.000000,44762.136719,981.494324,37286,36864
xtensor,meeting01_loso,audiomnist,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,3555943625641351436,val,0,0.011317,0.024989,0.988684,0.000000,0.000000,0.000000,0.000000,11842560.000000,435845.000000,2018.218994,122472,1184256
xtensor,meeting01_loso,audiomnist,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,3555943625641351436,test,0,0.014037,0.028724,0.985955,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,audiomnist,gru-ae,direct,gru,1,0.000000,0.000000,3,44,3555943625641351436,val,0,0.001162,0.008693,0.998838,0.000000,0.000000,0.000000,0.000000,8893440.000000,469136.187500,3568.126465,93032,889344
