backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,split,cv_fold,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,2,43,8220174658283660206,val,1,0.017604,0.069890,0.982396,1.000000,0.020000,0.039216,0.050820,372543.000000,11875.048828,11.975275,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,2,43,8220174658283660206,val,1,0.015398,0.061664,0.984602,1.000000,0.020000,0.039216,0.047031,372252.000000,11061.138672,12.378263,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,2,43,8220174658283660206,val,1,0.014373,0.050709,0.985627,1.000000,0.020000,0.039216,0.047435,372283.000000,12091.818359,12.198070,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,2,43,8220174658283660206,val,1,0.019472,0.075105,0.980527,1.000000,0.020000,0.039216,0.066654,373759.000000,11553.406250,11.677050,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,2,43,8220174658283660206,val,1,0.017977,0.064312,0.982023,1.000000,0.020000,0.039216,0.048151,372338.000000,11320.071289,12.873370,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,2,43,8220174658283660206,val,1,0.015226,0.056287,0.984773,1.000000,0.020000,0.039216,0.051159,372569.000000,15351.580078,12.149250,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,2,43,8220174658283660206,val,1,0.009006,0.060248,0.987957,1.000000,0.020000,0.039216,0.082813,375000.000000,13733.685547,12.216647,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,2,43,8220174658283660206,val,1,0.005040,0.033500,0.993261,1.000000,0.020000,0.039216,0.075026,374402.000000,19960.214844,46.520813,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,2,43,8220174658283660206,val,1,0.005943,0.041859,0.992053,1.000000,0.020000,0.039216,0.075195,374415.000000,10167.196289,20.710171,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,2,43,8220174658283660206,val,1,0.007073,0.049741,0.990541,1.000000,0.020000,0.039216,0.075156,374412.000000,9865.541016,12.803736,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,2,43,8220174658283660206,val,1,0.006445,0.045901,0.991382,1.000000,0.020000,0.039216,0.075065,374405.000000,9817.291016,11.561671,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,2,43,8220174658283660206,val,1,0.009572,0.060922,0.987200,1.000000,0.020000,0.039216,0.078359,374658.000000,9914.672852,13.455708,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,2,43,8220174658283660206,val,1,0.008276,0.053255,0.988933,1.000000,0.020000,0.039216,0.082656,374988.000000,8740.834961,11.977578,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,2,43,8220174658283660206,val,1,0.007460,0.050670,0.990024,1.000000,0.020000,0.039216,0.076367,374505.000000,10034.788086,14.001591,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,2,43,8220174658283660206,val,1,0.011398,0.072082,0.984758,1.000000,0.020000,0.039216,0.082266,374958.000000,10355.459961,13.200856,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,2,43,8220174658283660206,val,1,0.000705,0.006349,0.992291,1.000000,0.020000,0.039216,0.457682,403790.000000,152556.000000,836.997803,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,2,43,8220174658283660206,val,1,0.000933,0.006934,0.991251,1.000000,0.020000,0.039216,0.441914,402579.000000,86300.281250,1652.671509,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,2,43,8220174658283660206,val,1,0.000708,0.003508,0.996018,0.000000,0.000000,0.000000,0.598789,414627.000000,110589.609375,1483.683228,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,2,43,8220174658283660206,val,1,0.000229,0.003456,0.996959,0.000000,0.000000,0.000000,0.330013,393985.000000,105524.742188,1985.328369,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,2,43,8220174658283660206,val,1,0.000422,0.003202,0.995383,0.000000,0.000000,0.000000,0.438268,402299.000000,170521.578125,845.529358,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,2,43,8220174658283660206,val,1,0.001661,0.002940,0.986987,0.000000,0.000000,0.000000,0.532070,409503.000000,54972.824219,834.234741,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,2,43,8220174658283660206,val,1,0.000329,0.013035,0.994925,0.000000,0.000000,0.000000,0.519349,408526.000000,135972.203125,988.934143,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,2,43,8220174658283660206,val,1,0.000350,0.002730,0.995365,0.000000,0.000000,0.000000,0.461836,404109.000000,65425.597656,1010.186218,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,2,43,8220174658283660206,val,1,0.000031,0.002272,0.999685,0.000000,0.000000,0.000000,0.599271,414664.000000,131613.500000,1583.219360,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,2,43,8220174658283660206,test,1,0.053609,0.094223,0.062461,0.000000,0.000000,0.000000,0.544391,577686.000000,98827.070312,1186.864990,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,8220174658283660206,val,1,0.010578,0.038897,0.989422,0.000000,0.000000,0.000000,0.000000,11842560.000000,699020.500000,1859.901855,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,8220174658283660206,test,1,1.320329,0.694479,-0.320211,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,3,44,8220174658283660206,val,1,0.011480,0.042985,0.988520,0.000000,0.000000,0.000000,0.000000,8893440.000000,689614.687500,3579.773438,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,3,44,8220174658283660206,test,1,1.329882,0.695758,-0.329764,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,8220174658283660206,val,1,0.014375,0.036203,0.985626,0.000000,0.000000,0.000000,0.000000,47554560.000000,104516.609375,568.149414,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,8220174658283660206,test,1,1.338702,0.695220,-0.338583,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,3,44,8220174658283660206,val,1,0.015865,0.059369,0.984135,1.000000,0.020000,0.039216,0.053424,372743.000000,11577.087891,13.514411,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,3,44,8220174658283660206,val,1,0.018845,0.073400,0.981155,1.000000,0.020000,0.039216,0.052513,372673.000000,12549.143555,10.412382,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,3,44,8220174658283660206,val,1,0.017994,0.067666,0.982006,1.000000,0.020000,0.039216,0.062122,373411.000000,9936.141602,13.782743,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,3,44,8220174658283660206,val,1,0.014657,0.040832,0.985343,1.000000,0.040000,0.076923,0.049505,372442.000000,44268.765625,11.928649,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,3,44,8220174658283660206,val,1,0.011591,0.040334,0.988409,1.000000,0.020000,0.039216,0.047669,372301.000000,25345.042969,10.902811,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,3,44,8220174658283660206,val,1,0.023492,0.077052,0.976508,1.000000,0.020000,0.039216,0.074896,374392.000000,11002.730469,10.895896,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,3,44,8220174658283660206,val,1,0.020216,0.077631,0.979783,1.000000,0.020000,0.039216,0.066823,373772.000000,9955.487305,10.488299,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,3,44,8220174658283660206,val,1,0.014308,0.050506,0.985692,1.000000,0.020000,0.039216,0.049297,372426.000000,10673.336914,12.516996,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,3,44,8220174658283660206,val,1,0.016138,0.060546,0.983862,1.000000,0.020000,0.039216,0.047904,372319.000000,10265.049805,13.170088,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,3,44,8220174658283660206,val,1,0.007278,0.051814,0.990267,1.000000,0.020000,0.039216,0.074570,374367.000000,10627.686523,13.253829,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,3,44,8220174658283660206,val,1,0.005510,0.033770,0.992632,1.000000,0.020000,0.039216,0.074219,374340.000000,40084.375000,47.943531,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,3,44,8220174658283660206,val,1,0.004523,0.028022,0.993951,1.000000,0.020000,0.039216,0.074674,374375.000000,38887.734375,12.748312,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,3,44,8220174658283660206,val,1,0.006875,0.049918,0.990806,1.000000,0.020000,0.039216,0.074831,374387.000000,10131.644531,24.611937,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,3,44,8220174658283660206,val,1,0.006782,0.046001,0.990932,1.000000,0.020000,0.039216,0.074740,374380.000000,11103.282227,11.276603,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,3,44,8220174658283660206,val,1,0.005954,0.040963,0.992038,1.000000,0.020000,0.039216,0.074414,374355.000000,11121.087891,12.174351,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,3,44,8220174658283660206,val,1,0.005223,0.032350,0.993015,1.000000,0.040000,0.076923,0.076497,374515.000000,30543.140625,11.716258,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,3,44,8220174658283660206,val,1,0.007184,0.051207,0.990394,1.000000,0.020000,0.039216,0.075521,374440.000000,10602.491211,13.180214,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,3,44,8220174658283660206,val,1,0.005712,0.042950,0.992362,1.000000,0.020000,0.039216,0.074531,374364.000000,14916.024414,12.651231,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,3,44,8220174658283660206,val,1,0.000747,0.009414,0.991825,1.000000,0.020000,0.039216,0.371927,397204.000000,73127.203125,882.164062,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,3,44,8220174658283660206,val,1,0.001164,0.008291,0.989079,1.000000,0.020000,0.039216,0.426406,401388.000000,69690.890625,1019.333008,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,3,44,8220174658283660206,val,1,0.001751,0.005916,0.990151,1.000000,0.020000,0.039216,0.583659,413465.000000,115048.226562,872.979675,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,3,44,8220174658283660206,val,1,0.000776,0.006670,0.989715,1.000000,0.020000,0.039216,0.435352,402075.000000,106755.054688,1063.142334,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,3,44,8220174658283660206,val,1,0.000395,0.005003,0.995674,0.000000,0.000000,0.000000,0.454987,403583.000000,70224.796875,899.955139,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,3,44,8220174658283660206,val,1,0.001775,0.002841,0.986098,0.000000,0.000000,0.000000,0.539609,410082.000000,62998.816406,847.994446,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,3,44,8220174658283660206,val,1,0.000215,0.006906,0.996686,0.000000,0.000000,0.000000,0.444232,402757.000000,87772.601562,946.610291,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,3,44,8220174658283660206,val,1,0.000479,0.005168,0.993664,0.000000,0.000000,0.000000,0.539245,410054.000000,90312.875000,858.872742,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,3,44,8220174658283660206,val,1,0.000603,0.002886,0.993927,0.000000,0.000000,0.000000,0.567669,412237.000000,49971.015625,1029.177734,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,3,44,8220174658283660206,test,1,0.322110,0.374469,-2.707601,0.000000,0.000000,0.000000,0.495607,558953.000000,113945.851562,899.399719,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,8220174658283660206,val,1,0.010578,0.038897,0.989422,0.000000,0.000000,0.000000,0.000000,11842560.000000,607741.437500,2089.277588,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,8220174658283660206,test,1,1.320329,0.694479,-0.320211,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,4,45,8220174658283660206,val,1,0.011480,0.042985,0.988520,0.000000,0.000000,0.000000,0.000000,8893440.000000,652052.500000,3282.304932,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,4,45,8220174658283660206,test,1,1.329882,0.695758,-0.329764,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,8220174658283660206,val,1,0.014375,0.036203,0.985626,0.000000,0.000000,0.000000,0.000000,47554560.000000,100113.445312,418.003906,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,8220174658283660206,test,1,1.338702,0.695220,-0.338583,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,4,45,8220174658283660206,val,1,0.016265,0.067897,0.983735,1.000000,0.020000,0.039216,0.061953,373398.000000,10196.530273,11.728065,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,4,45,8220174658283660206,val,1,0.015374,0.058486,0.984626,1.000000,0.020000,0.039216,0.047409,372281.000000,10254.978516,11.555137,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,4,45,8220174658283660206,val,1,0.011953,0.044378,0.988047,1.000000,0.020000,0.039216,0.047578,372294.000000,19608.535156,10.792043,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,4,45,8220174658283660206,val,1,0.021816,0.081560,0.978184,1.000000,0.020000,0.039216,0.077552,374596.000000,10505.716797,29.075472,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,4,45,8220174658283660206,val,1,0.016163,0.062564,0.983837,1.000000,0.020000,0.039216,0.048307,372350.000000,10663.444336,10.341773,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,4,45,8220174658283660206,val,1,0.016195,0.060496,0.983805,1.000000,0.020000,0.039216,0.048398,372357.000000,10147.608398,42.437767,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,4,45,8220174658283660206,val,1,0.018682,0.070244,0.981317,1.000000,0.020000,0.039216,0.057240,373036.000000,10752.312500,10.316699,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,4,45,8220174658283660206,val,1,0.013735,0.049204,0.986265,1.000000,0.020000,0.039216,0.048464,372362.000000,10684.227539,10.638251,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,4,45,8220174658283660206,val,1,0.014258,0.052238,0.985742,1.000000,0.020000,0.039216,0.047539,372291.000000,10674.445312,11.109265,37286,36864
