backend,profile,dataset,model,encoding,architecture,layers,v_th,alpha,run,seed,config_hash,split,cv_fold,mse,mae,r2,precision,recall,f1,spike_rate,energy,train_ms,infer_ms,param_count,macs
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,1,42,16470453339372834741,val,0,0.127104,0.209418,0.872895,0.583333,0.140000,0.225806,0.119492,377817.000000,25629.892578,20.844179,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,1,42,16470453339372834741,val,0,0.131463,0.204790,0.868537,0.285714,0.040000,0.070175,0.079375,374736.000000,41814.101562,10.950616,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,1,42,16470453339372834741,val,0,0.161997,0.240883,0.838002,0.703704,0.380000,0.493506,0.169844,381684.000000,18239.783203,10.839079,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,1,42,16470453339372834741,val,0,0.127973,0.210844,0.872026,0.363636,0.080000,0.131148,0.113568,377362.000000,18607.593750,10.356752,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,1,42,16470453339372834741,val,0,0.127393,0.208649,0.872607,0.285714,0.040000,0.070175,0.095560,375979.000000,39973.738281,19.553644,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,1,42,16470453339372834741,val,0,0.119316,0.194925,0.843717,0.636364,0.140000,0.229508,0.135807,379070.000000,27506.992188,16.443943,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,1,42,16470453339372834741,val,0,0.115897,0.190435,0.848195,0.285714,0.040000,0.070175,0.124427,378196.000000,34026.796875,18.054493,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,1,42,16470453339372834741,val,0,0.114810,0.186496,0.849619,0.333333,0.040000,0.071429,0.103125,376560.000000,39206.285156,18.570272,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,1,42,16470453339372834741,val,0,0.147114,0.221222,0.807306,0.684211,0.260000,0.376812,0.181055,382545.000000,44308.218750,13.821040,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,1,42,16470453339372834741,val,0,0.127625,0.205163,0.832834,0.600000,0.240000,0.342857,0.156107,380629.000000,28007.091797,12.382719,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,1,42,16470453339372834741,val,0,0.116103,0.203165,0.847924,0.300000,0.060000,0.100000,0.133529,378895.000000,23945.535156,14.649431,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,1,42,16470453339372834741,val,0,0.158329,0.231388,0.792617,0.629630,0.340000,0.441558,0.198750,383904.000000,24960.910156,13.287798,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,1,42,16470453339372834741,val,0,0.151544,0.228438,0.801504,0.708333,0.340000,0.459459,0.187409,383033.000000,28415.158203,17.981647,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,1,42,16470453339372834741,val,0,0.112574,0.189139,0.852548,0.454545,0.100000,0.163934,0.116302,377572.000000,17823.259766,14.041530,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,1,42,16470453339372834741,val,0,0.055118,0.100476,0.514386,0.500000,0.040000,0.074074,0.516810,408331.000000,95961.781250,1035.074707,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,1,42,16470453339372834741,val,0,0.034814,0.063648,0.701148,0.000000,0.000000,0.000000,0.513047,408042.000000,92171.625000,959.300293,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,1,42,16470453339372834741,val,0,0.009472,0.029296,0.945238,0.000000,0.000000,0.000000,0.634154,417343.000000,120922.164062,1118.708618,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,1,42,16470453339372834741,val,0,0.021644,0.047959,0.743367,0.000000,0.000000,0.000000,0.571966,412567.000000,107232.976562,1000.019775,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,1,42,16470453339372834741,val,0,0.020586,0.043766,0.781634,0.500000,0.020000,0.038462,0.596380,414442.000000,126997.273438,1371.739136,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,1,42,16470453339372834741,val,0,0.002148,0.007973,0.982368,0.000000,0.000000,0.000000,0.580964,413258.000000,70467.187500,754.494324,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,1,42,16470453339372834741,val,0,0.025062,0.055690,0.626873,0.500000,0.020000,0.038462,0.571497,412531.000000,84251.242188,1135.804565,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,1,42,16470453339372834741,val,0,0.011232,0.030901,0.851365,0.000000,0.000000,0.000000,0.550846,410945.000000,162970.343750,1017.931274,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,1,42,16470453339372834741,val,0,0.015389,0.049090,0.835284,0.000000,0.000000,0.000000,0.536667,409856.000000,133522.781250,1573.100464,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,1,42,16470453339372834741,test,0,0.062891,0.111092,0.147739,0.000000,0.000000,0.000000,0.583768,592807.000000,103373.523438,1105.144287,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,2,43,16470453339372834741,val,0,0.163974,0.229870,0.836026,0.000000,0.000000,0.000000,0.000000,11842560.000000,677949.687500,2364.221680,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,2,43,16470453339372834741,test,0,1.270578,0.674070,-0.270368,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,2,43,16470453339372834741,val,0,0.134305,0.203680,0.865694,0.000000,0.000000,0.000000,0.000000,8893440.000000,530866.250000,8490.909180,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,2,43,16470453339372834741,test,0,1.349568,0.670861,-0.349418,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,2,43,16470453339372834741,val,0,0.133881,0.203484,0.866119,0.000000,0.000000,0.000000,0.000000,47554560.000000,217097.062500,573.719543,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,2,43,16470453339372834741,test,0,1.348076,0.671650,-0.347902,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,2,43,16470453339372834741,val,0,0.132213,0.212965,0.867787,0.333333,0.060000,0.101695,0.108177,376948.000000,36719.359375,16.699999,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,2,43,16470453339372834741,val,0,0.124165,0.202000,0.875835,0.375000,0.060000,0.103448,0.090221,375569.000000,26882.310547,14.766989,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,2,43,16470453339372834741,val,0,0.127498,0.204797,0.872502,0.333333,0.060000,0.101695,0.085898,375237.000000,28445.001953,16.444307,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,2,43,16470453339372834741,val,0,0.141861,0.221908,0.858138,0.526316,0.200000,0.289855,0.136784,379145.000000,25094.873047,13.078005,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,2,43,16470453339372834741,val,0,0.148776,0.227928,0.851224,0.631579,0.240000,0.347826,0.135729,379064.000000,17267.328125,12.008728,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,2,43,16470453339372834741,val,0,0.129869,0.208369,0.870131,0.400000,0.080000,0.133333,0.104883,376695.000000,17140.378906,11.269523,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,2,43,16470453339372834741,val,0,0.147176,0.229277,0.852823,0.555556,0.200000,0.294118,0.156042,380624.000000,18663.070312,10.548197,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,2,43,16470453339372834741,val,0,0.137948,0.215760,0.862052,0.444444,0.080000,0.135593,0.110182,377102.000000,17191.521484,12.564318,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,2,43,16470453339372834741,val,0,0.123562,0.199574,0.876439,0.375000,0.060000,0.103448,0.078581,374675.000000,25028.982422,13.458501,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,2,43,16470453339372834741,val,0,0.154189,0.223123,0.798040,0.611111,0.220000,0.323529,0.171328,381798.000000,21758.468750,16.125128,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,2,43,16470453339372834741,val,0,0.113831,0.193652,0.850901,0.583333,0.140000,0.225806,0.132526,378818.000000,83795.531250,21.422272,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,2,43,16470453339372834741,val,0,0.108922,0.183960,0.857331,0.375000,0.060000,0.103448,0.100872,376387.000000,66073.187500,21.072575,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,2,43,16470453339372834741,val,0,0.168505,0.236456,0.779288,0.677419,0.420000,0.518519,0.205000,384384.000000,43983.347656,14.810356,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,2,43,16470453339372834741,val,0,0.125320,0.203958,0.835853,0.470588,0.160000,0.238806,0.158828,380838.000000,98125.484375,18.349863,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,2,43,16470453339372834741,val,0,0.112081,0.186274,0.853193,0.375000,0.060000,0.103448,0.114466,377431.000000,27734.322266,25.090216,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,2,43,16470453339372834741,val,0,0.140044,0.222573,0.816568,0.571429,0.320000,0.410256,0.207031,384540.000000,27462.816406,20.885956,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,2,43,16470453339372834741,val,0,0.116768,0.197299,0.847053,0.555556,0.100000,0.169492,0.141914,379539.000000,23696.158203,24.343678,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,2,43,16470453339372834741,val,0,0.112334,0.188176,0.852862,0.285714,0.040000,0.070175,0.115638,377521.000000,24689.466797,16.071556,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,2,43,16470453339372834741,val,0,0.048290,0.094024,0.574546,0.285714,0.040000,0.070175,0.559818,411634.000000,55001.800781,1180.186890,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,2,43,16470453339372834741,val,0,0.034402,0.076522,0.704683,0.500000,0.020000,0.038462,0.511706,407939.000000,69223.625000,777.544250,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,2,43,16470453339372834741,val,0,0.014733,0.060018,0.914823,0.000000,0.000000,0.000000,0.597513,414529.000000,107520.953125,1358.116455,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,2,43,16470453339372834741,val,0,0.027025,0.056239,0.679565,0.000000,0.000000,0.000000,0.500755,407098.000000,132505.890625,1380.729980,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,2,43,16470453339372834741,val,0,0.012729,0.032346,0.864982,0.000000,0.000000,0.000000,0.548477,410763.000000,138886.093750,1373.680054,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,2,43,16470453339372834741,val,0,0.004155,0.015758,0.965894,0.000000,0.000000,0.000000,0.578763,413089.000000,376142.437500,3688.205566,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,2,43,16470453339372834741,val,0,0.016106,0.038053,0.760212,0.000000,0.000000,0.000000,0.534740,409708.000000,387098.125000,1568.297852,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,2,43,16470453339372834741,val,0,0.011757,0.030085,0.844411,0.000000,0.000000,0.000000,0.613633,415767.000000,268777.718750,2792.219238,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,2,43,16470453339372834741,val,0,0.018291,0.041809,0.804230,0.227273,0.100000,0.138889,0.571094,412500.000000,294347.000000,2632.611816,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,2,43,16470453339372834741,test,0,0.101330,0.127747,-0.373949,0.000000,0.000000,0.000000,0.580414,591519.000000,374258.531250,1134.886841,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,16470453339372834741,val,0,0.163974,0.229870,0.836026,0.000000,0.000000,0.000000,0.000000,11842560.000000,675419.375000,1631.749878,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,3,44,16470453339372834741,test,0,1.270578,0.674070,-0.270368,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,3,44,16470453339372834741,val,0,0.134305,0.203680,0.865694,0.000000,0.000000,0.000000,0.000000,8893440.000000,272006.406250,2428.944580,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,3,44,16470453339372834741,test,0,1.349568,0.670861,-0.349418,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,16470453339372834741,val,0,0.133881,0.203484,0.866119,0.000000,0.000000,0.000000,0.000000,47554560.000000,106788.078125,383.774597,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,3,44,16470453339372834741,test,0,1.348076,0.671650,-0.347902,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,3,44,16470453339372834741,val,0,0.143102,0.223666,0.856898,0.666667,0.200000,0.307692,0.132057,378782.000000,17899.654297,10.232371,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,3,44,16470453339372834741,val,0,0.127708,0.206025,0.872292,0.500000,0.140000,0.218750,0.094635,375908.000000,18575.201172,10.219171,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,3,44,16470453339372834741,val,0,0.131127,0.201804,0.868873,0.250000,0.040000,0.068966,0.061641,373374.000000,22520.195312,10.027316,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,3,44,16470453339372834741,val,0,0.168555,0.244200,0.831446,0.695652,0.320000,0.438356,0.169661,381670.000000,17675.568359,10.554830,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,3,44,16470453339372834741,val,0,0.129267,0.209736,0.870733,0.500000,0.140000,0.218750,0.117044,377629.000000,13669.908203,10.212536,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,3,44,16470453339372834741,val,0,0.129000,0.206175,0.871000,0.500000,0.100000,0.166667,0.101016,376398.000000,13699.560547,11.243609,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,3,44,16470453339372834741,val,0,0.131825,0.221183,0.868174,0.545455,0.240000,0.333333,0.150716,380215.000000,14797.019531,13.769645,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,3,44,16470453339372834741,val,0,0.141695,0.223948,0.858303,0.578947,0.220000,0.318841,0.141693,379522.000000,15535.343750,11.676697,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,3,44,16470453339372834741,val,0,0.123779,0.200487,0.876221,0.333333,0.040000,0.071429,0.077279,374575.000000,15313.194336,10.392168,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.800000,3,44,16470453339372834741,val,0,0.157542,0.228010,0.793648,0.687500,0.220000,0.333333,0.174141,382014.000000,20633.007812,11.319877,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.900000,3,44,16470453339372834741,val,0,0.111580,0.186696,0.853849,0.285714,0.040000,0.070175,0.107448,376892.000000,15925.758789,12.720692,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,0.500000,0.990000,3,44,16470453339372834741,val,0,0.112558,0.191141,0.852567,0.375000,0.060000,0.103448,0.112982,377317.000000,12184.337891,12.636811,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.800000,3,44,16470453339372834741,val,0,0.191801,0.265681,0.748772,0.681818,0.600000,0.638298,0.224609,385890.000000,17816.884766,12.657206,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.900000,3,44,16470453339372834741,val,0,0.166719,0.231675,0.781626,0.526316,0.200000,0.289855,0.170221,381713.000000,18927.927734,12.149735,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.000000,0.990000,3,44,16470453339372834741,val,0,0.111013,0.183388,0.854592,0.285714,0.040000,0.070175,0.094609,375906.000000,16963.054688,11.871347,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.800000,3,44,16470453339372834741,val,0,0.130497,0.209669,0.829071,0.500000,0.160000,0.242424,0.169518,381659.000000,12838.732422,12.735289,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.900000,3,44,16470453339372834741,val,0,0.133656,0.207334,0.824935,0.555556,0.100000,0.169492,0.153854,380456.000000,13819.023438,14.012414,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,conv1d,2,1.500000,0.990000,3,44,16470453339372834741,val,0,0.113740,0.190967,0.851020,0.285714,0.040000,0.070175,0.114609,377442.000000,14457.212891,11.230270,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.800000,3,44,16470453339372834741,val,0,0.067350,0.106707,0.406621,0.166667,0.020000,0.035714,0.479753,405485.000000,32145.847656,721.977051,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.900000,3,44,16470453339372834741,val,0,0.054966,0.102931,0.528147,0.200000,0.020000,0.036364,0.509948,407804.000000,65155.164062,790.697144,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,0.500000,0.990000,3,44,16470453339372834741,val,0,0.010348,0.044343,0.940169,0.000000,0.000000,0.000000,0.654310,418891.000000,77967.281250,857.523315,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.800000,3,44,16470453339372834741,val,0,0.031918,0.072203,0.621555,0.000000,0.000000,0.000000,0.586654,413695.000000,27751.162109,737.973450,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.900000,3,44,16470453339372834741,val,0,0.008652,0.021562,0.908220,0.000000,0.000000,0.000000,0.636237,417503.000000,55642.500000,731.292664,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.000000,0.990000,3,44,16470453339372834741,val,0,0.008416,0.039710,0.930914,0.000000,0.000000,0.000000,0.526680,409089.000000,87210.843750,733.513306,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.800000,3,44,16470453339372834741,val,0,0.034353,0.062785,0.488554,0.000000,0.000000,0.000000,0.575820,412863.000000,96767.203125,724.230469,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,3,44,16470453339372834741,val,0,0.007617,0.025129,0.899198,0.000000,0.000000,0.000000,0.480052,405508.000000,82566.234375,723.948608,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.990000,3,44,16470453339372834741,val,0,0.011990,0.047411,0.871666,0.000000,0.000000,0.000000,0.544388,410449.000000,97221.640625,880.842041,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,recurrent,2,1.500000,0.900000,3,44,16470453339372834741,test,0,0.162627,0.215825,-1.100324,0.000000,0.000000,0.000000,0.561125,584112.000000,91764.492188,753.455505,37286,36864
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,16470453339372834741,val,0,0.163974,0.229870,0.836026,0.000000,0.000000,0.000000,0.000000,11842560.000000,377954.531250,1569.503418,122472,1184256
xtensor,meeting01_loso,fsdd,lstm-ae,direct,lstm,1,0.000000,0.000000,4,45,16470453339372834741,test,0,1.270578,0.674070,-0.270368,0.000000,0.000000,0.000000,0.000000,11842560.000000,0.000000,0.000000,122472,1184256
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,4,45,16470453339372834741,val,0,0.134305,0.203680,0.865694,0.000000,0.000000,0.000000,0.000000,8893440.000000,268847.125000,2400.017578,93032,889344
xtensor,meeting01_loso,fsdd,gru-ae,direct,gru,1,0.000000,0.000000,4,45,16470453339372834741,test,0,1.349568,0.670861,-0.349418,0.000000,0.000000,0.000000,0.000000,8893440.000000,0.000000,0.000000,93032,889344
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,16470453339372834741,val,0,0.133881,0.203484,0.866119,0.000000,0.000000,0.000000,0.000000,47554560.000000,107959.960938,375.845917,139176,4755456
xtensor,meeting01_loso,fsdd,transformer-ae,direct,transformer,1,0.000000,0.000000,4,45,16470453339372834741,test,0,1.348076,0.671650,-0.347902,0.000000,0.000000,0.000000,0.000000,47554560.000000,0.000000,0.000000,139176,4755456
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.800000,4,45,16470453339372834741,val,0,0.129259,0.208214,0.870741,0.444444,0.080000,0.135593,0.100286,376342.000000,18843.638672,10.379388,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.900000,4,45,16470453339372834741,val,0,0.130131,0.207530,0.869869,0.500000,0.140000,0.218750,0.103307,376574.000000,17473.037109,10.261215,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,0.500000,0.990000,4,45,16470453339372834741,val,0,0.127700,0.203636,0.872300,0.363636,0.080000,0.131148,0.079870,374774.000000,18349.199219,10.529547,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.800000,4,45,16470453339372834741,val,0,0.183075,0.256747,0.816924,0.657143,0.460000,0.541176,0.177982,382309.000000,18488.173828,10.680964,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.900000,4,45,16470453339372834741,val,0,0.132638,0.215444,0.867363,0.294118,0.100000,0.149254,0.127786,378454.000000,18543.505859,10.140598,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.000000,0.990000,4,45,16470453339372834741,val,0,0.127856,0.206248,0.872144,0.272727,0.060000,0.098361,0.099674,376295.000000,15850.960938,10.386861,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.800000,4,45,16470453339372834741,val,0,0.128137,0.211096,0.871863,0.500000,0.060000,0.107143,0.120065,377861.000000,15604.831055,11.171462,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.900000,4,45,16470453339372834741,val,0,0.148664,0.229043,0.851336,0.571429,0.240000,0.338028,0.145443,379810.000000,14767.431641,10.259259,37286,36864
xtensor,meeting01_loso,fsdd,snn-ae,direct,dense,2,1.500000,0.990000,4,45,16470453339372834741,val,0,0.145112,0.232921,0.854889,0.514286,0.360000,0.423529,0.165807,381374.000000,5629.814941,10.029201,37286,36864
