# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 0.938135 0.768918
2 0.901450 0.773188
3 0.877441 0.758778
4 0.877837 0.747142
5 0.866667 0.743056
6 0.858036 0.744560
7 0.859704 0.748106
8 0.851032 0.742538
9 0.849197 0.732204
10 0.846256 0.732951
11 0.843204 0.738871
12 0.844669 0.730096
13 0.845683 0.731961
14 0.836057 0.726092
15 0.836757 0.732939
16 0.834594 0.724905
17 0.831927 0.723697
18 0.837546 0.735263
19 0.839441 0.727854
20 0.840026 0.727978
21 0.833321 0.725982
22 0.838082 0.726500
