# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.396482 0.314724
2 0.320966 0.263551
3 0.268742 0.229430
4 0.236394 0.208688
5 0.220462 0.196764
6 0.201923 0.178789
7 0.192071 0.164737
8 0.182737 0.162434
9 0.174455 0.163089
10 0.172887 0.159446
11 0.165726 0.149200
12 0.160069 0.152421
13 0.157431 0.146852
14 0.155544 0.142266
15 0.150920 0.139969
16 0.149818 0.139834
17 0.150409 0.139632
18 0.152124 0.143089
19 0.151036 0.135916
20 0.148691 0.133758
21 0.148332 0.141124
22 0.148729 0.136039
23 0.149892 0.140589
24 0.148413 0.136068
25 0.144634 0.139216
