# model=snn-ae encoding=poisson architecture=conv1d v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.165766 0.111386
2 0.128601 0.098069
3 0.125139 0.091758
4 0.112594 0.090798
5 0.111298 0.103601
6 0.102778 0.098708
7 0.099263 0.079068
8 0.093848 0.094661
9 0.090061 0.090587
10 0.088744 0.076728
11 0.084694 0.077539
12 0.084758 0.079147
13 0.084059 0.080465
14 0.091649 0.066182
15 0.087612 0.064702
16 0.083242 0.070025
17 0.081853 0.062854
18 0.089683 0.073146
19 0.079373 0.070793
20 0.081461 0.080742
21 0.086410 0.074039
22 0.083243 0.062861
