# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.454828 0.245853
2 0.221862 0.142167
3 0.157840 0.110041
4 0.134803 0.101815
5 0.120618 0.092287
6 0.110771 0.102404
7 0.108412 0.092456
8 0.108398 0.089205
9 0.104602 0.080241
10 0.104121 0.079758
11 0.102116 0.078294
12 0.101300 0.089146
13 0.102882 0.079086
14 0.100906 0.077229
15 0.100968 0.075398
16 0.097020 0.083484
17 0.097732 0.077798
18 0.094367 0.076968
19 0.094582 0.075422
20 0.093075 0.075782
