# model=snn-ae encoding=latency architecture=conv1d v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.684122 0.495287
2 0.554730 0.456564
3 0.513598 0.423648
4 0.493319 0.409249
5 0.467673 0.375749
6 0.430066 0.348949
7 0.388275 0.316767
8 0.346435 0.271993
9 0.306284 0.237220
10 0.267006 0.204449
11 0.233771 0.177915
12 0.205119 0.161466
13 0.186615 0.146759
14 0.178027 0.135768
15 0.165473 0.131799
16 0.157547 0.126440
17 0.154123 0.123369
18 0.146186 0.121116
19 0.144209 0.110802
20 0.137469 0.116336
21 0.140929 0.112545
22 0.132121 0.109351
23 0.130281 0.109224
24 0.127589 0.106456
25 0.128968 0.105338
26 0.122781 0.102441
27 0.123752 0.102236
28 0.120646 0.097974
29 0.119800 0.099362
30 0.115598 0.096791
