# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.114464 0.074790
2 0.109021 0.075848
3 0.098920 0.076098
4 0.096626 0.075326
5 0.096809 0.072558
6 0.095955 0.069763
7 0.095339 0.066043
8 0.091905 0.069618
9 0.085032 0.065084
10 0.089319 0.067233
11 0.092095 0.065172
12 0.090796 0.065192
13 0.087709 0.064999
14 0.083622 0.062778
15 0.086083 0.066729
16 0.089053 0.064749
17 0.087469 0.063294
18 0.086134 0.064271
19 0.087473 0.062344
20 0.085205 0.058402
21 0.087632 0.065589
22 0.083912 0.062454
23 0.083710 0.062805
24 0.084697 0.061385
25 0.084310 0.060652
