# model=snn-ae encoding=latency architecture=recurrent v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.494526 0.235174
2 0.185405 0.125325
3 0.133494 0.104319
4 0.120643 0.097620
5 0.113228 0.095704
6 0.114213 0.089016
7 0.114536 0.096156
8 0.113463 0.090758
9 0.109911 0.087936
10 0.112932 0.091380
11 0.109520 0.091462
12 0.108009 0.088166
13 0.109072 0.085849
14 0.110508 0.089641
15 0.110617 0.084918
16 0.105812 0.094856
17 0.109350 0.086711
18 0.104822 0.084077
19 0.105819 0.088579
20 0.104129 0.082531
21 0.104055 0.082741
22 0.102235 0.085526
23 0.104934 0.081443
24 0.101697 0.080605
25 0.103950 0.085753
26 0.100255 0.081825
27 0.100537 0.079355
28 0.103670 0.089493
29 0.101036 0.084386
30 0.101757 0.082595
