# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.9 run=2
epoch train_loss val_loss
1 0.093345 0.121424
2 0.028262 0.124992
3 0.028774 0.121493
4 0.028223 0.124811
5 0.028302 0.115808
6 0.028308 0.110998
7 0.028007 0.111498
8 0.027489 0.111095
9 0.026279 0.111322
10 0.025653 0.110251
11 0.025724 0.109654
12 0.024801 0.108863
13 0.024541 0.109258
14 0.024423 0.108326
15 0.024036 0.110057
16 0.023910 0.111702
17 0.023923 0.110512
18 0.024123 0.114637
19 0.024079 0.112376
