# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.195911 0.134761
2 0.169945 0.109140
3 0.147634 0.109056
4 0.137943 0.104219
5 0.135966 0.098816
6 0.127936 0.095605
7 0.129015 0.094989
8 0.126348 0.093681
9 0.123822 0.093595
10 0.119106 0.091298
11 0.119985 0.089342
12 0.120255 0.087210
13 0.119838 0.093874
14 0.118974 0.087248
15 0.121797 0.089196
16 0.117964 0.081404
17 0.120069 0.086677
18 0.118785 0.087805
19 0.118420 0.091474
20 0.117355 0.087287
21 0.115268 0.085586
