# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 1.147884 1.085204
2 1.067147 1.068927
3 1.046392 1.048188
4 1.023436 1.039576
5 1.017315 1.042496
6 1.009328 1.030669
7 0.988442 1.017812
8 0.984289 1.012087
9 0.965868 1.011862
10 0.951618 1.006598
11 0.941994 0.986584
12 0.922265 0.993609
13 0.920988 0.992921
14 0.897213 0.969510
15 0.893426 0.985527
16 0.893678 1.005193
17 0.888313 0.978707
18 0.880538 0.968352
19 0.873925 0.970750
20 0.862587 0.962467
21 0.853426 0.961446
22 0.854225 0.958998
23 0.847433 0.982836
24 0.829548 0.959875
25 0.825089 0.949706
26 0.806150 0.957919
27 0.826937 0.939563
28 0.818248 0.962686
29 0.799219 0.960998
30 0.798902 0.976601
