# model=snn-ae encoding=poisson architecture=conv1d v_th=0.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.164313 0.116633
2 0.132860 0.100607
3 0.122891 0.099668
4 0.111538 0.090811
5 0.105649 0.087748
6 0.097353 0.093148
7 0.097715 0.084932
8 0.094957 0.081244
9 0.090820 0.085940
10 0.090497 0.078953
11 0.089633 0.075321
12 0.089907 0.079486
13 0.087257 0.084131
14 0.092281 0.071198
15 0.088316 0.072237
16 0.084639 0.074383
17 0.083544 0.065166
18 0.087446 0.067710
19 0.081004 0.068288
20 0.080180 0.078859
21 0.084949 0.073585
22 0.086144 0.073138
