# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.655061 0.500001
2 0.560787 0.448970
3 0.529746 0.440719
4 0.506234 0.427966
5 0.479879 0.402464
6 0.443447 0.355308
7 0.402251 0.323644
8 0.353154 0.273289
9 0.303233 0.241638
10 0.265023 0.209649
11 0.235095 0.193864
12 0.212618 0.168251
13 0.199298 0.152693
14 0.178012 0.145733
15 0.169877 0.136034
16 0.159584 0.127664
17 0.156706 0.118126
18 0.148251 0.120171
19 0.142062 0.118579
20 0.139414 0.114232
21 0.136285 0.103699
22 0.129488 0.107883
23 0.131765 0.097208
24 0.126477 0.101421
25 0.124558 0.097578
26 0.120775 0.094050
27 0.120696 0.094795
28 0.119321 0.095750
29 0.118330 0.093148
30 0.119102 0.091698
