# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.917364 0.793142
2 0.859507 0.784384
3 0.863991 0.769677
4 0.851894 0.755752
5 0.847652 0.770189
6 0.837097 0.742137
7 0.827688 0.745998
8 0.825422 0.731477
9 0.818719 0.738487
10 0.810540 0.722551
11 0.801617 0.727155
12 0.790573 0.713488
13 0.786262 0.704265
14 0.778410 0.698727
15 0.773686 0.698247
16 0.769296 0.707887
17 0.777852 0.700647
18 0.762753 0.709448
19 0.761846 0.696665
20 0.764226 0.714495
21 0.760435 0.698653
22 0.764255 0.722105
23 0.762450 0.706654
24 0.758211 0.718627
