# model=snn-ae encoding=direct architecture=recurrent v_th=1.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.193045 0.138543
2 0.175064 0.132456
3 0.163670 0.127786
4 0.156161 0.126022
5 0.147512 0.121361
6 0.142431 0.122970
7 0.143298 0.115454
8 0.142036 0.113702
9 0.138229 0.113041
10 0.136940 0.112111
11 0.133543 0.112399
12 0.132230 0.108942
13 0.128007 0.109564
14 0.132738 0.109656
15 0.130426 0.103523
16 0.126435 0.105882
17 0.128193 0.103379
18 0.128666 0.103650
19 0.127572 0.107219
20 0.123960 0.105267
21 0.126565 0.102894
22 0.124687 0.102453
23 0.124124 0.101373
24 0.122930 0.104520
25 0.126442 0.103706
26 0.125596 0.107955
27 0.127741 0.104619
28 0.122766 0.104371
