# model=snn-ae encoding=poisson architecture=conv1d v_th=1.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.163563 0.104200
2 0.129625 0.095680
3 0.120624 0.084430
4 0.106038 0.099312
5 0.102702 0.091739
6 0.099204 0.112222
7 0.098677 0.084010
8 0.090108 0.091729
9 0.094461 0.094386
10 0.092993 0.080334
11 0.090363 0.080534
12 0.090192 0.077992
13 0.085473 0.075512
14 0.086447 0.083179
15 0.086875 0.071704
16 0.085263 0.072583
17 0.084454 0.071062
18 0.084631 0.083192
19 0.082096 0.078589
20 0.084238 0.080939
21 0.082063 0.083395
22 0.080668 0.074944
