# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.317558 0.241674
2 0.273842 0.210500
3 0.237968 0.194581
4 0.208867 0.169446
5 0.179782 0.175546
6 0.168004 0.138707
7 0.148971 0.138746
8 0.144932 0.129480
9 0.133227 0.124332
10 0.129487 0.118244
11 0.117527 0.111778
12 0.118673 0.111089
13 0.109631 0.107269
14 0.111158 0.109965
15 0.108269 0.105901
16 0.104234 0.106041
17 0.103360 0.097302
18 0.100452 0.097306
19 0.098722 0.096801
20 0.096220 0.095842
21 0.096607 0.095722
22 0.095574 0.097341
23 0.094229 0.096851
24 0.092383 0.094444
25 0.093607 0.091611
26 0.092829 0.092608
27 0.088612 0.092939
28 0.089263 0.093510
29 0.087732 0.090677
30 0.089038 0.092341
