# model=snn-ae encoding=poisson architecture=recurrent v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.360176 0.264401
2 0.307841 0.240631
3 0.284396 0.236204
4 0.274099 0.222445
5 0.266264 0.216669
6 0.251330 0.211191
7 0.253577 0.206887
8 0.245688 0.210442
9 0.246266 0.198407
10 0.242761 0.198547
11 0.241213 0.198539
12 0.234040 0.195123
13 0.234309 0.195659
14 0.241170 0.204467
15 0.237091 0.203534
16 0.234296 0.199124
17 0.227279 0.191947
18 0.236829 0.199353
19 0.235619 0.197124
20 0.231895 0.195232
21 0.223458 0.193556
22 0.224983 0.202173
