# model=snn-ae encoding=direct architecture=recurrent v_th=1.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.096572 0.065643
2 0.067884 0.062365
3 0.062987 0.063355
4 0.063688 0.057545
5 0.059825 0.051495
6 0.057681 0.050473
7 0.057038 0.052870
8 0.056604 0.050616
9 0.056623 0.051029
10 0.057516 0.048143
11 0.057718 0.047495
12 0.055684 0.046567
13 0.053606 0.046896
14 0.054070 0.046710
15 0.052091 0.047070
16 0.052134 0.042071
17 0.054043 0.042216
18 0.051993 0.042119
19 0.051702 0.042908
20 0.053522 0.041967
21 0.052705 0.045255
22 0.052894 0.043549
23 0.051900 0.042646
24 0.051459 0.042579
25 0.053118 0.051652
