# model=snn-ae encoding=latency architecture=dense v_th=1.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.675590 0.512966
2 0.569644 0.487504
3 0.544089 0.471072
4 0.518697 0.444091
5 0.491689 0.427536
6 0.466759 0.383996
7 0.416454 0.343799
8 0.370602 0.301559
9 0.326359 0.276120
10 0.295055 0.251135
11 0.264868 0.226489
12 0.241702 0.212457
13 0.224894 0.198882
14 0.213115 0.189717
15 0.208910 0.180033
16 0.195245 0.170894
17 0.186748 0.178232
18 0.182636 0.162172
19 0.179404 0.156141
20 0.173008 0.158292
21 0.172466 0.156099
22 0.168160 0.155565
23 0.168687 0.147120
24 0.165579 0.149567
25 0.163945 0.143246
26 0.159620 0.144152
27 0.159040 0.150218
28 0.157011 0.143070
29 0.153567 0.133085
30 0.153809 0.137892
