# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.8 run=2
epoch train_loss val_loss
1 1.202875 1.201531
2 1.143925 1.166301
3 1.137060 1.157563
4 1.117355 1.135279
5 1.106670 1.146105
6 1.101324 1.128001
7 1.084569 1.111385
8 1.082905 1.113204
9 1.071568 1.103609
10 1.072804 1.103430
11 1.067055 1.089507
12 1.061818 1.095186
13 1.065799 1.084653
14 1.057698 1.077246
15 1.045758 1.077013
16 1.047533 1.077023
17 1.051114 1.069268
18 1.043146 1.075823
19 1.044180 1.071487
20 1.042661 1.070182
21 1.037582 1.062656
22 1.039690 1.068882
23 1.039638 1.068527
24 1.034024 1.063736
25 1.035065 1.063078
26 1.040615 1.059168
27 1.030791 1.057537
28 1.027141 1.044875
29 1.033400 1.047564
30 1.024831 1.050542
