# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.9 run=1
epoch train_loss val_loss
1 0.653174 0.507105
2 0.560317 0.471899
3 0.531823 0.454347
4 0.504972 0.429278
5 0.455940 0.380317
6 0.412154 0.335047
7 0.367556 0.288617
8 0.323933 0.269453
9 0.290721 0.240271
10 0.262108 0.219785
11 0.246609 0.200335
12 0.232497 0.191880
13 0.215556 0.192139
14 0.208521 0.183662
15 0.204765 0.168328
16 0.196398 0.166630
17 0.190985 0.164230
18 0.186176 0.155434
19 0.183141 0.155203
20 0.179621 0.149579
21 0.177624 0.147522
22 0.171942 0.146124
23 0.169739 0.145672
24 0.170163 0.148653
25 0.168008 0.143825
26 0.165563 0.143034
27 0.161763 0.138760
28 0.160804 0.138476
29 0.156724 0.136248
30 0.156796 0.137301
