# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 0.694560 0.536243
2 0.565224 0.476269
3 0.516923 0.441071
4 0.484380 0.391719
5 0.426853 0.354364
6 0.383768 0.307626
7 0.346011 0.284860
8 0.312900 0.270970
9 0.284318 0.242564
10 0.262514 0.227349
11 0.245256 0.216182
12 0.228877 0.205750
13 0.222764 0.195187
14 0.211983 0.184226
15 0.209746 0.178188
16 0.196825 0.182252
17 0.195527 0.168593
18 0.190856 0.163230
19 0.186008 0.161637
20 0.182319 0.158480
21 0.181238 0.160462
22 0.178555 0.159190
23 0.170832 0.158628
24 0.173358 0.159249
25 0.169442 0.155318
26 0.167426 0.151583
27 0.167110 0.154141
28 0.164982 0.144561
29 0.166341 0.142468
30 0.158113 0.148455
