# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 1.195725 1.192837
2 1.158247 1.160509
3 1.139148 1.151888
4 1.131495 1.143522
5 1.113855 1.135555
6 1.110729 1.137794
7 1.091677 1.128611
8 1.081135 1.118109
9 1.083830 1.104724
10 1.072083 1.105089
11 1.065785 1.119074
12 1.064594 1.100052
13 1.056241 1.099448
14 1.061596 1.098498
15 1.052517 1.095562
16 1.047819 1.083824
17 1.043974 1.082491
18 1.046180 1.080639
19 1.043398 1.070543
20 1.035590 1.060807
21 1.034036 1.064060
22 1.030833 1.050330
23 1.033443 1.052309
24 1.032134 1.062326
25 1.030323 1.063073
26 1.026509 1.059702
27 1.029316 1.064422
