# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 0.326938 0.248785
2 0.267875 0.221408
3 0.233795 0.214597
4 0.216193 0.195938
5 0.210541 0.185173
6 0.211384 0.186037
7 0.200085 0.174657
8 0.201513 0.177254
9 0.200752 0.174461
10 0.196608 0.169777
11 0.193965 0.163895
12 0.196371 0.162328
13 0.189673 0.166705
14 0.191437 0.167193
15 0.185948 0.163048
16 0.186520 0.162036
17 0.186262 0.161705
18 0.184891 0.164412
19 0.184986 0.162609
20 0.184652 0.160182
21 0.182239 0.156724
22 0.185268 0.162559
23 0.182149 0.157498
24 0.179800 0.164059
25 0.186217 0.161251
26 0.186461 0.164473
