# model=snn-ae encoding=direct architecture=recurrent v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.197003 0.161808
2 0.154976 0.138081
3 0.153747 0.129407
4 0.142855 0.126666
5 0.141222 0.117973
6 0.136671 0.116603
7 0.134069 0.108723
8 0.128454 0.109330
9 0.126305 0.100293
10 0.120750 0.099519
11 0.119156 0.095008
12 0.117422 0.093578
13 0.115911 0.096945
14 0.116018 0.093660
15 0.115189 0.093902
16 0.115298 0.096217
17 0.120218 0.091626
18 0.114149 0.092671
19 0.114827 0.091356
20 0.112866 0.091867
21 0.114563 0.097452
22 0.114819 0.093712
23 0.111858 0.094267
24 0.111746 0.095453
