# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 0.462848 0.228587
2 0.203242 0.159033
3 0.164652 0.134790
4 0.151195 0.130198
5 0.139303 0.124882
6 0.136086 0.113655
7 0.130792 0.126526
8 0.134989 0.122651
9 0.129907 0.112898
10 0.129317 0.119178
11 0.132320 0.116221
12 0.130387 0.114109
13 0.127781 0.110391
14 0.128009 0.112779
15 0.130550 0.112155
16 0.129335 0.132382
17 0.129865 0.117680
18 0.127704 0.107492
19 0.126569 0.129335
20 0.124711 0.116968
21 0.126870 0.107300
22 0.124375 0.116730
23 0.124771 0.104765
24 0.124218 0.105446
25 0.120818 0.104334
26 0.121627 0.106627
27 0.121057 0.111625
28 0.119872 0.112541
29 0.120080 0.109669
30 0.117679 0.103234
