# model=snn-ae encoding=latency architecture=recurrent v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.765061 0.614511
2 0.676929 0.575613
3 0.644571 0.550646
4 0.611149 0.520292
5 0.579890 0.479506
6 0.527135 0.433554
7 0.464750 0.383700
8 0.405642 0.334526
9 0.344212 0.280374
10 0.313311 0.261007
11 0.276892 0.225611
12 0.248640 0.202825
13 0.236894 0.184203
14 0.217232 0.187936
15 0.208946 0.178809
16 0.200642 0.163832
17 0.192905 0.149906
18 0.184153 0.163779
19 0.181800 0.151299
20 0.175404 0.143489
21 0.174748 0.140011
22 0.168967 0.139610
23 0.164034 0.146461
24 0.165817 0.144391
25 0.160123 0.147939
26 0.158093 0.129348
27 0.152349 0.146244
28 0.153983 0.138565
29 0.149797 0.145487
30 0.147007 0.132341
