# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.8 run=3
epoch train_loss val_loss
1 0.522499 0.402096
2 0.439741 0.364971
3 0.418781 0.349936
4 0.399287 0.347909
5 0.389635 0.341365
6 0.385257 0.330553
7 0.370299 0.326611
8 0.358068 0.311234
9 0.347830 0.307968
10 0.337370 0.289417
11 0.317427 0.274832
12 0.306395 0.259519
13 0.291884 0.245007
14 0.275402 0.239503
15 0.264011 0.223812
16 0.253178 0.220232
17 0.244841 0.222597
18 0.238949 0.209704
19 0.232909 0.212137
20 0.227832 0.207034
21 0.226280 0.203469
22 0.221013 0.198579
23 0.214840 0.193574
24 0.211012 0.195473
25 0.207393 0.191021
26 0.201584 0.189999
27 0.204177 0.188094
28 0.202344 0.190713
29 0.202622 0.187061
30 0.198893 0.183666
