# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.8 run=3
epoch train_loss val_loss
1 0.945633 0.794239
2 0.888739 0.790943
3 0.859925 0.770023
4 0.849875 0.753753
5 0.841028 0.749934
6 0.837266 0.738482
7 0.806993 0.719391
8 0.794071 0.709313
9 0.803364 0.718778
10 0.773384 0.715769
11 0.760331 0.720416
12 0.755043 0.712531
13 0.731589 0.698534
14 0.730372 0.689358
15 0.721513 0.707312
16 0.715171 0.702447
17 0.708051 0.708661
18 0.701510 0.697556
19 0.702991 0.685926
20 0.682121 0.706484
21 0.682704 0.706533
22 0.671605 0.697698
23 0.675996 0.674554
24 0.664842 0.691293
25 0.638308 0.685614
26 0.649865 0.690353
27 0.653103 0.693997
28 0.637670 0.700261
