# model=snn-ae encoding=poisson architecture=conv1d v_th=1 alpha=0.8 run=3
epoch train_loss val_loss
1 0.197210 0.119255
2 0.157987 0.104812
3 0.150039 0.098883
4 0.144126 0.097380
5 0.142502 0.091339
6 0.139560 0.091136
7 0.137252 0.091179
8 0.138418 0.092765
9 0.137815 0.093378
10 0.133816 0.087359
11 0.131214 0.085877
12 0.131315 0.088248
13 0.135149 0.086055
14 0.133823 0.088883
15 0.134369 0.085372
16 0.127522 0.084454
17 0.129874 0.084908
18 0.131848 0.089799
19 0.125272 0.089112
20 0.124879 0.090107
21 0.127653 0.088146
