# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.8 run=3
epoch train_loss val_loss
1 0.235252 0.183339
2 0.201098 0.172732
3 0.191675 0.163580
4 0.188615 0.158210
5 0.183796 0.146021
6 0.177009 0.148019
7 0.174124 0.143463
8 0.167030 0.144297
9 0.167628 0.145645
10 0.163020 0.144277
11 0.163871 0.142504
12 0.159661 0.141669
13 0.154321 0.142214
14 0.152937 0.140333
15 0.148528 0.135446
16 0.147001 0.141675
17 0.145443 0.137403
18 0.142700 0.137064
19 0.138878 0.143133
20 0.138854 0.137362
