# model=lstm-ae encoding=poisson architecture= v_th=0 alpha=0 run=1
epoch train_loss val_loss
1 0.141209 0.115497
2 0.142562 0.120323
3 0.137092 0.114814
4 0.132668 0.116334
5 0.142524 0.119523
6 0.143739 0.142903
7 0.144950 0.119571
8 0.144660 0.114392
9 0.142032 0.116740
10 0.137748 0.114881
11 0.131982 0.114134
12 0.127199 0.114624
13 0.137112 0.518091
14 0.174250 0.116312
15 0.145851 0.116204
16 0.145401 0.114878
