# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.314213 0.236809
2 0.261492 0.218264
3 0.232075 0.197014
4 0.203554 0.175509
5 0.181243 0.169902
6 0.170356 0.152585
7 0.159317 0.144634
8 0.150165 0.135262
9 0.139508 0.129912
10 0.132284 0.125430
11 0.128146 0.124556
12 0.121326 0.121124
13 0.119504 0.111209
14 0.118871 0.117707
15 0.112481 0.116057
16 0.110414 0.113323
17 0.106555 0.108467
18 0.104886 0.107732
19 0.102319 0.107907
20 0.101720 0.103829
21 0.099947 0.106696
22 0.102452 0.105664
23 0.097293 0.106717
24 0.097804 0.103613
25 0.096652 0.100917
26 0.092831 0.100446
27 0.094069 0.097783
28 0.092621 0.099919
29 0.095123 0.098080
30 0.091722 0.098967
