# model=snn-ae encoding=latency architecture=conv1d v_th=1.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.674189 0.482828
2 0.541549 0.446201
3 0.529152 0.447969
4 0.507807 0.422339
5 0.476584 0.405651
6 0.448332 0.369061
7 0.403836 0.334166
8 0.351898 0.291986
9 0.304399 0.251709
10 0.264877 0.224862
11 0.236700 0.190371
12 0.212843 0.169463
13 0.196545 0.165024
14 0.183678 0.146774
15 0.174423 0.146858
16 0.166180 0.139922
17 0.161955 0.127654
18 0.153553 0.129272
19 0.149951 0.118729
20 0.149410 0.121536
21 0.145887 0.116210
22 0.147418 0.112637
23 0.136125 0.112334
24 0.135981 0.113825
25 0.129427 0.107446
26 0.128345 0.107352
27 0.129462 0.102642
28 0.121251 0.102940
29 0.120811 0.103401
30 0.121522 0.099666
