# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 0.440154 0.308616
2 0.310333 0.238951
3 0.246907 0.204140
4 0.218608 0.180614
5 0.202185 0.174561
6 0.193732 0.172317
7 0.188581 0.164293
8 0.185228 0.165791
9 0.180377 0.159673
10 0.178822 0.165439
11 0.172748 0.152910
12 0.169059 0.160391
13 0.164019 0.151236
14 0.161222 0.145915
15 0.150142 0.141783
16 0.152995 0.143485
17 0.151812 0.137438
18 0.144225 0.141782
19 0.141442 0.137123
20 0.141562 0.134197
21 0.140499 0.139524
22 0.140766 0.129170
23 0.137922 0.144526
24 0.134333 0.131234
25 0.138806 0.134236
26 0.135054 0.128105
27 0.131597 0.126466
28 0.133123 0.126329
29 0.129331 0.128389
30 0.130745 0.126409
