# model=snn-ae encoding=poisson architecture=dense v_th=1.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.213385 0.153333
2 0.189049 0.150501
3 0.184507 0.143237
4 0.173923 0.149277
5 0.169713 0.149793
6 0.161842 0.156539
7 0.155650 0.138772
8 0.149427 0.139872
9 0.148600 0.151801
10 0.153161 0.136510
11 0.145775 0.134067
12 0.144135 0.143640
13 0.145435 0.136545
14 0.145564 0.135167
15 0.139088 0.130205
16 0.143379 0.136891
17 0.139119 0.129481
18 0.138183 0.132229
19 0.133165 0.131268
20 0.134211 0.139800
21 0.135827 0.134037
22 0.132753 0.135272
