# Batch convergence for: model=snn-ae encoding=poisson architecture=dense v_th=1 alpha=0.9 run=2
batch_num epoch batch_loss
0 1 0.132812
1 1 0.132727
2 1 0.209497
3 1 0.270463
4 1 1.067574
5 1 0.157782
6 1 0.456602
7 1 0.097236
8 1 0.123850
9 1 0.209437
10 1 0.198599
11 1 0.261888
12 1 0.337250
13 1 0.240323
14 1 0.178317
15 1 0.171651
16 1 0.200565
17 1 0.301513
18 1 0.247267
19 1 0.123811
20 1 0.147761
21 1 0.030922
22 1 0.170519
23 1 0.280475
24 1 0.124822
25 1 0.432525
26 1 0.119658
27 1 0.178500
28 1 0.239831
29 1 0.262542
30 1 0.236412
31 1 0.172058
32 1 0.206967
33 1 0.142287
34 1 0.142099
35 1 0.408064
36 1 0.169277
37 1 0.236240
38 1 0.114628
39 1 0.285026
40 1 0.174980
41 1 0.184257
42 1 0.173437
43 1 0.114350
44 1 0.122007
45 1 0.091772
46 1 0.137159
47 1 0.155799
48 1 0.147090
49 1 0.279545
50 1 0.026794
51 1 0.268997
52 1 0.148821
53 1 0.030446
54 1 0.910748
55 1 0.208301
56 1 0.339961
57 1 0.312642
58 1 0.087208
59 1 0.188767
60 1 0.195222
61 1 0.351555
62 1 0.274988
63 1 0.180832
64 1 0.314315
65 1 0.092642
66 1 0.019104
67 1 0.684533
68 1 0.204518
69 1 0.064349
70 1 0.189382
71 1 0.026629
72 1 0.026521
73 1 0.254077
74 1 0.332763
75 1 0.164333
76 1 0.183404
77 1 0.292828
78 1 0.148758
79 1 0.159399
80 1 0.898050
81 1 0.137075
82 1 0.145525
83 1 0.196591
84 1 0.287852
85 1 0.336568
86 1 0.217852
87 1 0.306910
88 1 0.312723
89 1 0.152634
90 1 0.062934
91 1 0.335598
92 1 0.033640
93 1 0.164582
94 1 0.226436
95 1 0.214693
96 1 0.125038
97 1 0.200567
98 1 0.184157
99 1 0.191083
100 2 0.206401
101 2 0.260028
102 2 0.158726
103 2 0.177474
104 2 0.144317
105 2 0.162023
106 2 0.142920
107 2 0.114985
108 2 0.124550
109 2 0.177623
110 2 0.218954
111 2 0.026628
112 2 0.146191
113 2 0.904762
114 2 0.121602
115 2 0.226955
116 2 0.097208
117 2 0.112657
118 2 0.062210
119 2 0.113261
120 2 0.102787
121 2 0.047855
122 2 0.026599
123 2 0.121371
124 2 0.174044
125 2 0.149965
126 2 0.229404
127 2 0.230884
128 2 0.304433
129 2 0.301805
130 2 0.216541
131 2 0.133888
132 2 0.171918
133 2 0.165664
134 2 0.188687
135 2 0.124112
136 2 0.138419
137 2 0.087521
138 2 0.259051
139 2 0.219570
140 2 0.177945
141 2 0.278082
142 2 0.353677
143 2 0.135985
144 2 0.273197
145 2 0.134312
146 2 0.246467
147 2 0.205217
148 2 0.151187
149 2 0.147960
150 2 0.033538
151 2 0.087652
152 2 0.225808
153 2 0.156290
154 2 0.281576
155 2 0.019669
156 2 0.692869
157 2 0.090169
158 2 0.154327
159 2 0.153437
160 2 0.163896
161 2 0.203822
162 2 0.140264
163 2 0.199758
164 2 0.207021
165 2 0.136573
166 2 0.026786
167 2 0.156650
168 2 0.242992
169 2 0.214214
170 2 0.070570
171 2 0.619198
172 2 0.256795
173 2 0.209636
174 2 0.156401
175 2 0.382024
176 2 0.204583
177 2 0.030296
178 2 0.161102
179 2 0.131547
180 2 0.269331
181 2 0.115368
182 2 0.129438
183 2 0.293588
184 2 0.235705
185 2 0.030493
186 2 0.196630
187 2 0.118156
188 2 0.206723
189 2 0.210173
