# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.140857 0.092453
2 0.128730 0.083037
3 0.119053 0.080752
4 0.113958 0.077408
5 0.104718 0.075303
6 0.101145 0.071978
7 0.101823 0.073538
8 0.099590 0.068909
9 0.099007 0.070398
10 0.093596 0.069892
11 0.097815 0.069114
12 0.095677 0.065069
13 0.096367 0.068561
14 0.093994 0.070040
15 0.092165 0.063785
16 0.093004 0.063790
17 0.093293 0.069087
18 0.087732 0.067327
19 0.088814 0.064858
20 0.088890 0.065240
