# model=snn-ae encoding=direct architecture=conv1d v_th=1.5 alpha=0.8 run=1
epoch train_loss val_loss
1 1.063751 0.889846
2 1.012347 0.860323
3 0.985786 0.866465
4 0.960996 0.841003
5 0.935712 0.831753
6 0.926899 0.812460
7 0.919153 0.795191
8 0.907620 0.805673
9 0.903799 0.810023
10 0.894482 0.798381
11 0.885862 0.793676
12 0.888283 0.799831
13 0.884301 0.795164
14 0.883734 0.788773
15 0.868062 0.786312
16 0.872370 0.782325
17 0.862694 0.777823
18 0.858459 0.783223
19 0.862347 0.776190
20 0.862160 0.785523
21 0.856682 0.771607
22 0.860012 0.774393
23 0.854450 0.765011
24 0.846434 0.771214
25 0.847718 0.771616
26 0.843486 0.760226
27 0.846927 0.766935
28 0.839008 0.767588
29 0.839361 0.759334
30 0.833562 0.756604
