# model=snn-ae encoding=latency architecture=recurrent v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.517580 0.282786
2 0.223605 0.136472
3 0.153195 0.112825
4 0.132961 0.107302
5 0.125535 0.099742
6 0.124107 0.097205
7 0.119500 0.107765
8 0.122873 0.097760
9 0.120782 0.098739
10 0.121588 0.097581
11 0.122963 0.096243
12 0.121938 0.103896
13 0.119137 0.095934
14 0.119033 0.096116
15 0.118529 0.099059
16 0.116536 0.094233
17 0.115291 0.090941
18 0.114648 0.097844
19 0.113102 0.098283
20 0.115687 0.091365
21 0.113566 0.090249
22 0.110501 0.092228
23 0.108160 0.093975
24 0.111824 0.087196
25 0.108139 0.094710
26 0.109424 0.092625
27 0.108249 0.094743
28 0.105569 0.088435
29 0.106581 0.092283
