# model=snn-ae encoding=direct architecture=recurrent v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.328774 0.232570
2 0.276450 0.234316
3 0.268634 0.228925
4 0.259229 0.219887
5 0.244318 0.215582
6 0.234799 0.218235
7 0.230241 0.203410
8 0.220072 0.197462
9 0.219665 0.196002
10 0.208934 0.195562
11 0.207613 0.192039
12 0.205261 0.189432
13 0.204163 0.185080
14 0.198258 0.183881
15 0.193511 0.180232
16 0.193362 0.179948
17 0.188870 0.177869
18 0.186225 0.177550
19 0.182673 0.175043
20 0.184257 0.172895
21 0.182143 0.171634
22 0.178823 0.174914
23 0.180343 0.172704
24 0.179946 0.173350
25 0.176991 0.170781
26 0.180765 0.171499
27 0.178674 0.171330
28 0.179138 0.171493
29 0.178233 0.176537
30 0.181604 0.172900
