# model=snn-ae encoding=latency architecture=conv1d v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.495387 0.280717
2 0.238182 0.174681
3 0.176009 0.140887
4 0.144421 0.111132
5 0.126830 0.106302
6 0.122364 0.101793
7 0.113699 0.099774
8 0.114746 0.092249
9 0.110016 0.096425
10 0.108996 0.088347
11 0.110462 0.094191
12 0.106156 0.090508
13 0.106177 0.082445
14 0.107793 0.090209
15 0.104359 0.083827
16 0.100752 0.091618
17 0.104291 0.082240
18 0.097872 0.085886
19 0.100717 0.088206
20 0.095696 0.076835
21 0.097735 0.073649
22 0.094859 0.084968
23 0.093458 0.080020
24 0.092053 0.078573
25 0.091177 0.074359
26 0.087186 0.075965
