# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 0.295723 0.204662
2 0.258475 0.193380
3 0.248004 0.188370
4 0.233849 0.179069
5 0.227710 0.181817
6 0.224538 0.181061
7 0.216077 0.186493
8 0.215197 0.181942
9 0.210144 0.178037
10 0.213513 0.171335
11 0.206214 0.170757
12 0.206653 0.175264
13 0.203218 0.167615
14 0.200967 0.174087
15 0.199630 0.167485
16 0.203040 0.167009
17 0.202957 0.169242
18 0.199018 0.168825
19 0.201101 0.165459
20 0.198321 0.166046
21 0.199186 0.162380
22 0.201217 0.170536
23 0.196657 0.171226
24 0.196117 0.167105
25 0.197812 0.164077
26 0.199859 0.165468
