# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.9 run=2
epoch train_loss val_loss
1 1.006060 0.852840
2 0.961713 0.851569
3 0.952856 0.824375
4 0.930939 0.822412
5 0.913778 0.813242
6 0.909117 0.806167
7 0.899714 0.803415
8 0.886477 0.793823
9 0.874105 0.788709
10 0.885438 0.789067
11 0.883694 0.789406
12 0.871101 0.787326
13 0.867506 0.792368
14 0.871960 0.782329
15 0.865271 0.779013
16 0.868298 0.770548
17 0.864567 0.774064
18 0.862173 0.780414
19 0.862183 0.785431
20 0.860638 0.777957
21 0.847528 0.780296
