# model=snn-ae encoding=latency architecture=conv1d v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.669771 0.493021
2 0.540280 0.435788
3 0.500449 0.411635
4 0.470297 0.385942
5 0.436602 0.356590
6 0.395452 0.328041
7 0.362599 0.296456
8 0.329648 0.272342
9 0.298384 0.254206
10 0.277795 0.231857
11 0.258340 0.209778
12 0.244425 0.192873
13 0.227618 0.188459
14 0.220723 0.182461
15 0.212649 0.180486
16 0.207607 0.167599
17 0.195076 0.173209
18 0.194146 0.165650
19 0.191967 0.167517
20 0.188454 0.156121
21 0.177921 0.145156
22 0.174706 0.146890
23 0.171295 0.147470
24 0.165433 0.141855
25 0.164009 0.138341
26 0.162455 0.140167
27 0.158910 0.136160
28 0.155081 0.125920
29 0.152900 0.130103
30 0.151868 0.127998
