# model=snn-ae encoding=poisson architecture=dense v_th=1.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.295977 0.201619
2 0.254502 0.203384
3 0.229877 0.198715
4 0.226199 0.182952
5 0.221573 0.182063
6 0.207069 0.178737
7 0.208639 0.178304
8 0.203948 0.180451
9 0.202749 0.177643
10 0.205186 0.175911
11 0.198552 0.179156
12 0.198372 0.175595
13 0.197462 0.168706
14 0.199303 0.173570
15 0.192381 0.173288
16 0.191375 0.171251
17 0.190186 0.167743
18 0.190378 0.174987
19 0.186573 0.175529
20 0.192262 0.172154
21 0.188266 0.177363
22 0.188345 0.174085
