# model=snn-ae encoding=poisson architecture=recurrent v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 0.199074 0.125928
2 0.156726 0.116499
3 0.149767 0.115171
4 0.140387 0.119927
5 0.137739 0.116611
6 0.130167 0.125615
7 0.130605 0.108493
8 0.124640 0.109098
9 0.120697 0.104275
10 0.121899 0.117244
11 0.117797 0.107980
12 0.114209 0.115498
13 0.117192 0.105214
14 0.116924 0.101659
15 0.115516 0.103024
16 0.116711 0.112493
17 0.111232 0.108663
18 0.110623 0.116477
19 0.112179 0.097163
20 0.111663 0.106502
21 0.116183 0.097812
22 0.110060 0.105169
23 0.112331 0.118554
24 0.111309 0.097092
25 0.111208 0.103640
26 0.108330 0.095527
27 0.115815 0.097634
28 0.110066 0.103450
29 0.104766 0.095330
30 0.103443 0.102792
