# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.475471 0.363795
2 0.389003 0.319025
3 0.360147 0.299545
4 0.346035 0.286662
5 0.326556 0.282558
6 0.329505 0.270444
7 0.317416 0.273436
8 0.314107 0.266740
9 0.311314 0.268682
10 0.305937 0.261409
11 0.305515 0.258221
12 0.302792 0.268580
13 0.299771 0.272654
14 0.295023 0.266943
15 0.298637 0.260513
16 0.288038 0.255409
17 0.288725 0.249047
18 0.283456 0.246512
19 0.275828 0.244029
20 0.273990 0.236485
21 0.271359 0.235887
22 0.265415 0.240726
23 0.265672 0.232551
24 0.260890 0.231206
25 0.255945 0.226290
26 0.253344 0.223415
27 0.250895 0.217734
28 0.251230 0.211004
29 0.250496 0.222124
30 0.243789 0.215792
