# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 1.181336 1.178834
2 1.150657 1.149928
3 1.133840 1.141309
4 1.123844 1.126180
5 1.110281 1.123990
6 1.103353 1.112757
7 1.094525 1.117756
8 1.094182 1.093527
9 1.080162 1.099621
10 1.082495 1.097217
11 1.065975 1.091896
12 1.057393 1.083026
13 1.061352 1.081010
14 1.053775 1.101534
15 1.037079 1.082263
16 1.053958 1.066360
17 1.045716 1.082479
18 1.044396 1.078809
19 1.050851 1.073219
20 1.038278 1.072304
21 1.039280 1.066870
