# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.908215 0.777529
2 0.859330 0.767026
3 0.852313 0.774343
4 0.831865 0.761692
5 0.831600 0.765539
6 0.826485 0.743883
7 0.825896 0.723529
8 0.806153 0.726631
9 0.806520 0.721273
10 0.808353 0.728320
11 0.806478 0.713529
12 0.795344 0.707227
13 0.798201 0.703537
14 0.781988 0.701420
15 0.781134 0.699988
16 0.785636 0.703167
17 0.781823 0.710152
18 0.783553 0.692095
19 0.770922 0.693470
20 0.772852 0.704835
21 0.769007 0.713419
22 0.765884 0.702485
23 0.765894 0.700247
