# model=snn-ae encoding=direct architecture=recurrent v_th=0.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.295131 0.227961
2 0.250206 0.199532
3 0.214189 0.176597
4 0.193161 0.156232
5 0.182002 0.148985
6 0.179141 0.146602
7 0.172911 0.147553
8 0.166682 0.144995
9 0.164567 0.145385
10 0.163194 0.146738
11 0.162900 0.134958
12 0.158621 0.139298
13 0.157510 0.134626
14 0.158471 0.132107
15 0.153700 0.141155
16 0.155985 0.137813
17 0.157802 0.133513
18 0.154819 0.132086
19 0.154797 0.131421
20 0.152423 0.132092
21 0.151411 0.131811
22 0.152010 0.129118
23 0.150370 0.128007
24 0.150108 0.131266
25 0.152740 0.129014
26 0.148809 0.127596
27 0.148201 0.128681
28 0.149081 0.130134
29 0.147583 0.129527
30 0.153614 0.123835
