# model=snn-ae encoding=latency architecture=dense v_th=1.5 alpha=0.8 run=3
epoch train_loss val_loss
1 0.679764 0.523250
2 0.575257 0.485214
3 0.551264 0.462373
4 0.509569 0.432791
5 0.468999 0.387211
6 0.417710 0.335167
7 0.365803 0.299720
8 0.327694 0.278228
9 0.294727 0.247840
10 0.272658 0.230596
11 0.255931 0.206674
12 0.242152 0.202207
13 0.231505 0.199285
14 0.219162 0.190396
15 0.217366 0.183220
16 0.211821 0.181058
17 0.203440 0.178042
18 0.201657 0.172349
19 0.202704 0.168713
20 0.193785 0.168622
21 0.193944 0.167571
22 0.189301 0.155843
23 0.185197 0.157971
24 0.182205 0.151160
25 0.178792 0.149682
26 0.174820 0.143387
27 0.173901 0.143372
28 0.171113 0.147734
29 0.170253 0.147316
30 0.168396 0.141877
