# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.9 run=2
epoch train_loss val_loss
1 0.667256 0.494472
2 0.543582 0.448053
3 0.504992 0.407564
4 0.491922 0.401743
5 0.477805 0.399896
6 0.457183 0.398690
7 0.449089 0.384242
8 0.431865 0.362928
9 0.405196 0.335317
10 0.377977 0.316075
11 0.352295 0.298718
12 0.329414 0.278697
13 0.304894 0.266092
14 0.291552 0.249196
15 0.279202 0.234885
16 0.263953 0.237980
17 0.252742 0.226216
18 0.252100 0.217768
19 0.244291 0.216335
20 0.235510 0.200067
21 0.228357 0.192698
22 0.226596 0.200163
23 0.219495 0.192205
24 0.220760 0.190133
25 0.215741 0.187554
26 0.211582 0.185609
27 0.206547 0.183298
28 0.208551 0.180397
29 0.205415 0.181909
30 0.201260 0.174871
