# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.736402 0.522692
2 0.574200 0.469756
3 0.529814 0.446352
4 0.494313 0.425297
5 0.467503 0.390185
6 0.436154 0.353661
7 0.398691 0.330026
8 0.352533 0.300802
9 0.325539 0.271273
10 0.291836 0.244828
11 0.267648 0.227559
12 0.252238 0.211440
13 0.236980 0.201530
14 0.221598 0.189159
15 0.216032 0.179168
16 0.206178 0.171424
17 0.197722 0.167899
18 0.196050 0.156993
19 0.185116 0.153376
20 0.183258 0.156868
21 0.179142 0.151841
22 0.175689 0.152603
23 0.173155 0.150494
24 0.173071 0.140562
25 0.164656 0.140082
26 0.161845 0.144840
27 0.162262 0.137651
28 0.158813 0.131600
29 0.155322 0.135433
30 0.152003 0.131369
