# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.9 run=2
epoch train_loss val_loss
1 0.665296 0.470897
2 0.531278 0.440277
3 0.506079 0.430393
4 0.489678 0.404964
5 0.468771 0.391531
6 0.433731 0.371790
7 0.389711 0.317558
8 0.340869 0.272688
9 0.299625 0.232964
10 0.258822 0.206844
11 0.224253 0.187817
12 0.205923 0.174616
13 0.185843 0.153733
14 0.176696 0.155251
15 0.165312 0.141086
16 0.157680 0.134928
17 0.150381 0.130972
18 0.149025 0.126558
19 0.143777 0.124719
20 0.144281 0.120602
21 0.139586 0.116114
22 0.137496 0.117621
23 0.136006 0.111873
24 0.134655 0.105424
25 0.129307 0.109613
26 0.129254 0.107523
27 0.129520 0.105546
28 0.124838 0.106379
29 0.124103 0.106836
