# model=snn-ae encoding=poisson architecture=conv1d v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 0.155451 0.089328
2 0.134965 0.083192
3 0.125485 0.092819
4 0.114708 0.105396
5 0.113270 0.088995
6 0.102260 0.115632
7 0.107219 0.081754
8 0.096630 0.083051
9 0.092203 0.089537
10 0.093371 0.077459
11 0.088840 0.071768
12 0.093057 0.077636
13 0.087674 0.076339
14 0.085315 0.072087
15 0.089100 0.068426
16 0.082073 0.077240
17 0.085384 0.083135
18 0.083430 0.074397
19 0.081964 0.083688
20 0.084485 0.075208
