# model=snn-ae encoding=direct architecture=recurrent v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.051157 0.011892
2 0.004274 0.011220
3 0.003861 0.010072
4 0.002894 0.010327
5 0.002619 0.009052
6 0.001652 0.006368
7 0.001638 0.004857
8 0.001447 0.004861
9 0.001450 0.004246
10 0.001421 0.004453
11 0.001356 0.004489
12 0.001538 0.004090
13 0.001395 0.004399
14 0.001177 0.005514
15 0.001831 0.004600
16 0.001287 0.005638
17 0.001263 0.004542
